hour,lat,lon,ReductionFraction
0,12.843499999999999,77.56990000000006,0.04065294
0,12.843499999999999,77.57990000000007,0.0406471
0,12.843499999999999,77.58990000000007,0.040643487
0,12.843499999999999,77.59990000000008,0.040643074
0,12.843499999999999,77.60990000000008,0.04064709
0,12.843499999999999,77.61990000000009,0.040657423
0,12.843499999999999,77.62990000000009,0.04067726
0,12.843499999999999,77.6399000000001,0.040711742
0,12.843499999999999,77.6499000000001,0.04076809
0,12.843499999999999,77.6599000000001,0.040851373
0,12.843499999999999,77.66990000000011,0.040949736
0,12.843499999999999,77.67990000000012,0.0408977
0,12.843499999999999,77.68990000000012,0.040805783
0,12.843499999999999,77.69990000000013,0.04073638
0,12.843499999999999,77.70990000000013,0.040687744
0,12.843499999999999,77.71990000000014,0.04065727
0,12.843499999999999,77.72990000000014,0.040639862
0,12.843499999999999,77.73990000000015,0.04063047
0,12.843499999999999,77.74990000000015,0.040625572
0,12.843499999999999,77.75990000000016,0.04062307
0,12.843499999999999,77.76990000000016,0.040621802
0,12.843499999999999,77.77990000000017,0.04062116
0,12.843499999999999,77.78990000000017,0.04062084
0,12.853499999999999,77.4499,0.04062935
0,12.853499999999999,77.4599,0.040631633
0,12.853499999999999,77.46990000000001,0.040633585
0,12.853499999999999,77.47990000000001,0.04063573
0,12.853499999999999,77.48990000000002,0.04063955
0,12.853499999999999,77.49990000000003,0.04064762
0,12.853499999999999,77.50990000000003,0.040663995
0,12.853499999999999,77.51990000000004,0.040693216
0,12.853499999999999,77.52990000000004,0.040724754
0,12.853499999999999,77.53990000000005,0.040722415
0,12.853499999999999,77.54990000000005,0.040707923
0,12.853499999999999,77.55990000000006,0.04069307
0,12.853499999999999,77.56990000000006,0.04067936
0,12.853499999999999,77.57990000000007,0.040667668
0,12.853499999999999,77.58990000000007,0.0406596
0,12.853499999999999,77.59990000000008,0.040656883
0,12.853499999999999,77.60990000000008,0.040661085
0,12.853499999999999,77.61990000000009,0.040674273
0,12.853499999999999,77.62990000000009,0.040700022
0,12.853499999999999,77.6399000000001,0.040744033
0,12.853499999999999,77.6499000000001,0.040812958
0,12.853499999999999,77.6599000000001,0.04091375
0,12.853499999999999,77.66990000000011,0.04093085
0,12.853499999999999,77.67990000000012,0.04084317
0,12.853499999999999,77.68990000000012,0.040760476
0,12.853499999999999,77.69990000000013,0.040705148
0,12.853499999999999,77.70990000000013,0.040669877
0,12.853499999999999,77.71990000000014,0.040648237
0,12.853499999999999,77.72990000000014,0.040635597
0,12.853499999999999,77.73990000000015,0.040628538
0,12.853499999999999,77.74990000000015,0.040624727
0,12.853499999999999,77.75990000000016,0.040622715
0,12.853499999999999,77.76990000000016,0.040621664
0,12.853499999999999,77.77990000000017,0.04062112
0,12.853499999999999,77.78990000000017,0.040620837
0,12.863499999999998,77.4499,0.040637437
0,12.863499999999998,77.4599,0.04064203
0,12.863499999999998,77.46990000000001,0.04064494
0,12.863499999999998,77.47990000000001,0.040646855
0,12.863499999999998,77.48990000000002,0.040650185
0,12.863499999999998,77.49990000000003,0.040658757
0,12.863499999999998,77.50990000000003,0.040678967
0,12.863499999999998,77.51990000000004,0.040722
0,12.863499999999998,77.52990000000004,0.040795535
0,12.863499999999998,77.53990000000005,0.040791098
0,12.863499999999998,77.54990000000005,0.04077183
0,12.863499999999998,77.55990000000006,0.040748965
0,12.863499999999998,77.56990000000006,0.040725518
0,12.863499999999998,77.57990000000007,0.04070292
0,12.863499999999998,77.58990000000007,0.04068611
0,12.863499999999998,77.59990000000008,0.040678788
0,12.863499999999998,77.60990000000008,0.04068261
0,12.863499999999998,77.61990000000009,0.040699154
0,12.863499999999998,77.62990000000009,0.040731408
0,12.863499999999998,77.6399000000001,0.040784292
0,12.863499999999998,77.6499000000001,0.040858347
0,12.863499999999998,77.6599000000001,0.04089807
0,12.863499999999998,77.66990000000011,0.04085332
0,12.863499999999998,77.67990000000012,0.04077909
0,12.863499999999998,77.68990000000012,0.040720336
0,12.863499999999998,77.69990000000013,0.04068076
0,12.863499999999998,77.70990000000013,0.040655855
0,12.863499999999998,77.71990000000014,0.040640734
0,12.863499999999998,77.72990000000014,0.040631834
0,12.863499999999998,77.73990000000015,0.04062676
0,12.863499999999998,77.74990000000015,0.040623937
0,12.863499999999998,77.75990000000016,0.0406224
0,12.863499999999998,77.76990000000016,0.040621564
0,12.863499999999998,77.77990000000017,0.04062111
0,12.863499999999998,77.78990000000017,0.04062086
0,12.873499999999998,77.4499,0.040652476
0,12.873499999999998,77.4599,0.040662594
0,12.873499999999998,77.46990000000001,0.040666975
0,12.873499999999998,77.47990000000001,0.0406671
0,12.873499999999998,77.48990000000002,0.040667545
0,12.873499999999998,77.49990000000003,0.04067279
0,12.873499999999998,77.50990000000003,0.040689185
0,12.873499999999998,77.51990000000004,0.040725473
0,12.873499999999998,77.52990000000004,0.04078588
0,12.873499999999998,77.53990000000005,0.04085828
0,12.873499999999998,77.54990000000005,0.04086232
0,12.873499999999998,77.55990000000006,0.040839814
0,12.873499999999998,77.56990000000006,0.040804584
0,12.873499999999998,77.57990000000007,0.040760763
0,12.873499999999998,77.58990000000007,0.040727507
0,12.873499999999998,77.59990000000008,0.040712383
0,12.873499999999998,77.60990000000008,0.040715586
0,12.873499999999998,77.61990000000009,0.040736653
0,12.873499999999998,77.62990000000009,0.040776186
0,12.873499999999998,77.6399000000001,0.0408313
0,12.873499999999998,77.6499000000001,0.04088668
0,12.873499999999998,77.6599000000001,0.040848825
0,12.873499999999998,77.66990000000011,0.040783037
0,12.873499999999998,77.67990000000012,0.040729176
0,12.873499999999998,77.68990000000012,0.040689245
0,12.873499999999998,77.69990000000013,0.040662415
0,12.873499999999998,77.70990000000013,0.04064545
0,12.873499999999998,77.71990000000014,0.04063512
0,12.873499999999998,77.72990000000014,0.040628996
0,12.873499999999998,77.73990000000015,0.04062544
0,12.873499999999998,77.74990000000015,0.040623408
0,12.873499999999998,77.75990000000016,0.04062225
0,12.873499999999998,77.76990000000016,0.04062158
0,12.873499999999998,77.77990000000017,0.040621188
0,12.873499999999998,77.78990000000017,0.040620945
0,12.883499999999998,77.4499,0.040678117
0,12.883499999999998,77.4599,0.0407029
0,12.883499999999998,77.46990000000001,0.040708467
0,12.883499999999998,77.47990000000001,0.040703353
0,12.883499999999998,77.48990000000002,0.040697984
0,12.883499999999998,77.49990000000003,0.0406953
0,12.883499999999998,77.50990000000003,0.040701285
0,12.883499999999998,77.51990000000004,0.04072392
0,12.883499999999998,77.52990000000004,0.040770687
0,12.883499999999998,77.53990000000005,0.040846065
0,12.883499999999998,77.54990000000005,0.040931508
0,12.883499999999998,77.55990000000006,0.04097519
0,12.883499999999998,77.56990000000006,0.040931422
0,12.883499999999998,77.57990000000007,0.04084596
0,12.883499999999998,77.58990000000007,0.040786274
0,12.883499999999998,77.59990000000008,0.04076146
0,12.883499999999998,77.60990000000008,0.04076547
0,12.883499999999998,77.61990000000009,0.040793113
0,12.883499999999998,77.62990000000009,0.040842373
0,12.883499999999998,77.6399000000001,0.04089308
0,12.883499999999998,77.6499000000001,0.040858984
0,12.883499999999998,77.6599000000001,0.040792607
0,12.883499999999998,77.66990000000011,0.040736314
0,12.883499999999998,77.67990000000012,0.04069557
0,12.883499999999998,77.68990000000012,0.040667813
0,12.883499999999998,77.69990000000013,0.040649705
0,12.883499999999998,77.70990000000013,0.04063834
0,12.883499999999998,77.71990000000014,0.040631413
0,12.883499999999998,77.72990000000014,0.040627267
0,12.883499999999998,77.73990000000015,0.04062481
0,12.883499999999998,77.74990000000015,0.040623337
0,12.883499999999998,77.75990000000016,0.040622428
0,12.883499999999998,77.76990000000016,0.04062184
0,12.883499999999998,77.77990000000017,0.04062144
0,12.883499999999998,77.78990000000017,0.040621158
0,12.893499999999998,77.4499,0.04070928
0,12.893499999999998,77.4599,0.040779088
0,12.893499999999998,77.46990000000001,0.040773366
0,12.893499999999998,77.47990000000001,0.040762987
0,12.893499999999998,77.48990000000002,0.04075228
0,12.893499999999998,77.49990000000003,0.04073572
0,12.893499999999998,77.50990000000003,0.04072464
0,12.893499999999998,77.51990000000004,0.0407296
0,12.893499999999998,77.52990000000004,0.040756855
0,12.893499999999998,77.53990000000005,0.040812448
0,12.893499999999998,77.54990000000005,0.04090255
0,12.893499999999998,77.55990000000006,0.04102542
0,12.893499999999998,77.56990000000006,0.041069422
0,12.893499999999998,77.57990000000007,0.04094413
0,12.893499999999998,77.58990000000007,0.04085806
0,12.893499999999998,77.59990000000008,0.040829487
0,12.893499999999998,77.60990000000008,0.04083992
0,12.893499999999998,77.61990000000009,0.04087586
0,12.893499999999998,77.62990000000009,0.04092392
0,12.893499999999998,77.6399000000001,0.0409301
0,12.893499999999998,77.6499000000001,0.04083264
0,12.893499999999998,77.6599000000001,0.040755756
0,12.893499999999998,77.66990000000011,0.040705968
0,12.893499999999998,77.67990000000012,0.040674224
0,12.893499999999998,77.68990000000012,0.04065423
0,12.893499999999998,77.69990000000013,0.040641814
0,12.893499999999998,77.70990000000013,0.040634234
0,12.893499999999998,77.71990000000014,0.04062966
0,12.893499999999998,77.72990000000014,0.0406269
0,12.893499999999998,77.73990000000015,0.040625177
0,12.893499999999998,77.74990000000015,0.040624037
0,12.893499999999998,77.75990000000016,0.04062321
0,12.893499999999998,77.76990000000016,0.040622562
0,12.893499999999998,77.77990000000017,0.040622037
0,12.893499999999998,77.78990000000017,0.040621612
0,12.903499999999998,77.4499,0.040712997
0,12.903499999999998,77.4599,0.040781718
0,12.903499999999998,77.46990000000001,0.040818024
0,12.903499999999998,77.47990000000001,0.04085247
0,12.903499999999998,77.48990000000002,0.04084762
0,12.903499999999998,77.49990000000003,0.040803827
0,12.903499999999998,77.50990000000003,0.040766355
0,12.903499999999998,77.51990000000004,0.040750403
0,12.903499999999998,77.52990000000004,0.040756065
0,12.903499999999998,77.53990000000005,0.040787604
0,12.903499999999998,77.54990000000005,0.040853944
0,12.903499999999998,77.55990000000006,0.04096111
0,12.903499999999998,77.56990000000006,0.041079532
0,12.903499999999998,77.57990000000007,0.0410176
0,12.903499999999998,77.58990000000007,0.04092925
0,12.903499999999998,77.59990000000008,0.04091935
0,12.903499999999998,77.60990000000008,0.040947936
0,12.903499999999998,77.61990000000009,0.04099047
0,12.903499999999998,77.62990000000009,0.04101711
0,12.903499999999998,77.6399000000001,0.040906984
0,12.903499999999998,77.6499000000001,0.04079902
0,12.903499999999998,77.6599000000001,0.0407285
0,12.903499999999998,77.66990000000011,0.040686086
0,12.903499999999998,77.67990000000012,0.040661134
0,12.903499999999998,77.68990000000012,0.040646523
0,12.903499999999998,77.69990000000013,0.040638022
0,12.903499999999998,77.70990000000013,0.04063311
0,12.903499999999998,77.71990000000014,0.040630236
0,12.903499999999998,77.72990000000014,0.040628456
0,12.903499999999998,77.73990000000015,0.04062719
0,12.903499999999998,77.74990000000015,0.040626124
0,12.903499999999998,77.75990000000016,0.04062512
0,12.903499999999998,77.76990000000016,0.04062416
0,12.903499999999998,77.77990000000017,0.040623274
0,12.903499999999998,77.78990000000017,0.040622506
0,12.913499999999997,77.4499,0.040692784
0,12.913499999999997,77.4599,0.04074105
0,12.913499999999997,77.46990000000001,0.040809307
0,12.913499999999997,77.47990000000001,0.040910073
0,12.913499999999997,77.48990000000002,0.040997684
0,12.913499999999997,77.49990000000003,0.04088909
0,12.913499999999997,77.50990000000003,0.040827982
0,12.913499999999997,77.51990000000004,0.04079417
0,12.913499999999997,77.52990000000004,0.040775903
0,12.913499999999997,77.53990000000005,0.040778473
0,12.913499999999997,77.54990000000005,0.040814467
0,12.913499999999997,77.55990000000006,0.04089613
0,12.913499999999997,77.56990000000006,0.041026857
0,12.913499999999997,77.57990000000007,0.041016355
0,12.913499999999997,77.58990000000007,0.040970854
0,12.913499999999997,77.59990000000008,0.04101899
0,12.913499999999997,77.60990000000008,0.041085865
0,12.913499999999997,77.61990000000009,0.04108784
0,12.913499999999997,77.62990000000009,0.041016713
0,12.913499999999997,77.6399000000001,0.040863454
0,12.913499999999997,77.6499000000001,0.040764704
0,12.913499999999997,77.6599000000001,0.04070619
0,12.913499999999997,77.66990000000011,0.04067265
0,12.913499999999997,77.67990000000012,0.04065388
0,12.913499999999997,77.68990000000012,0.040643673
0,12.913499999999997,77.69990000000013,0.040638342
0,12.913499999999997,77.70990000000013,0.040635664
0,12.913499999999997,77.71990000000014,0.04063425
0,12.913499999999997,77.72990000000014,0.040633246
0,12.913499999999997,77.73990000000015,0.040632177
0,12.913499999999997,77.74990000000015,0.040630832
0,12.913499999999997,77.75990000000016,0.040629204
0,12.913499999999997,77.76990000000016,0.040627435
0,12.913499999999997,77.77990000000017,0.040625714
0,12.913499999999997,77.78990000000017,0.040624205
0,12.923499999999997,77.4499,0.040672697
0,12.923499999999997,77.4599,0.04070831
0,12.923499999999997,77.46990000000001,0.040763885
0,12.923499999999997,77.47990000000001,0.040846493
0,12.923499999999997,77.48990000000002,0.04092492
0,12.923499999999997,77.49990000000003,0.040954407
0,12.923499999999997,77.50990000000003,0.040904876
0,12.923499999999997,77.51990000000004,0.04087491
0,12.923499999999997,77.52990000000004,0.040824134
0,12.923499999999997,77.53990000000005,0.040786758
0,12.923499999999997,77.54990000000005,0.040784687
0,12.923499999999997,77.55990000000006,0.04082133
0,12.923499999999997,77.56990000000006,0.040882543
0,12.923499999999997,77.57990000000007,0.040909555
0,12.923499999999997,77.58990000000007,0.040909734
0,12.923499999999997,77.59990000000008,0.040952507
0,12.923499999999997,77.60990000000008,0.04099145
0,12.923499999999997,77.61990000000009,0.04096852
0,12.923499999999997,77.62990000000009,0.040889632
0,12.923499999999997,77.6399000000001,0.040796787
0,12.923499999999997,77.6499000000001,0.040729705
0,12.923499999999997,77.6599000000001,0.04068833
0,12.923499999999997,77.66990000000011,0.040664606
0,12.923499999999997,77.67990000000012,0.040651966
0,12.923499999999997,77.68990000000012,0.040646065
0,12.923499999999997,77.69990000000013,0.040644046
0,12.923499999999997,77.70990000000013,0.04064391
0,12.923499999999997,77.71990000000014,0.040644225
0,12.923499999999997,77.72990000000014,0.040644053
0,12.923499999999997,77.73990000000015,0.04064291
0,12.923499999999997,77.74990000000015,0.040640663
0,12.923499999999997,77.75990000000016,0.040637508
0,12.923499999999997,77.76990000000016,0.040633895
0,12.923499999999997,77.77990000000017,0.040630355
0,12.923499999999997,77.78990000000017,0.040627312
0,12.933499999999997,77.4499,0.04065645
0,12.933499999999997,77.4599,0.040680483
0,12.933499999999997,77.46990000000001,0.040717218
0,12.933499999999997,77.47990000000001,0.040768456
0,12.933499999999997,77.48990000000002,0.040829156
0,12.933499999999997,77.49990000000003,0.04089282
0,12.933499999999997,77.50990000000003,0.040984858
0,12.933499999999997,77.51990000000004,0.04101354
0,12.933499999999997,77.52990000000004,0.04089419
0,12.933499999999997,77.53990000000005,0.040806606
0,12.933499999999997,77.54990000000005,0.04076528
0,12.933499999999997,77.55990000000006,0.040761463
0,12.933499999999997,77.56990000000006,0.040778287
0,12.933499999999997,77.57990000000007,0.040795136
0,12.933499999999997,77.58990000000007,0.040804118
0,12.933499999999997,77.59990000000008,0.04082068
0,12.933499999999997,77.60990000000008,0.040831994
0,12.933499999999997,77.61990000000009,0.04081948
0,12.933499999999997,77.62990000000009,0.04078345
0,12.933499999999997,77.6399000000001,0.040739242
0,12.933499999999997,77.6499000000001,0.040702537
0,12.933499999999997,77.6599000000001,0.040677715
0,12.933499999999997,77.66990000000011,0.040663294
0,12.933499999999997,77.67990000000012,0.040656753
0,12.933499999999997,77.68990000000012,0.040655814
0,12.933499999999997,77.69990000000013,0.040658373
0,12.933499999999997,77.70990000000013,0.04066223
0,12.933499999999997,77.71990000000014,0.040665373
0,12.933499999999997,77.72990000000014,0.040666454
0,12.933499999999997,77.73990000000015,0.040664878
0,12.933499999999997,77.74990000000015,0.040660553
0,12.933499999999997,77.75990000000016,0.04065398
0,12.933499999999997,77.76990000000016,0.04064632
0,12.933499999999997,77.77990000000017,0.04063893
0,12.933499999999997,77.78990000000017,0.040632788
0,12.943499999999997,77.4499,0.040644288
0,12.943499999999997,77.4599,0.04065949
0,12.943499999999997,77.46990000000001,0.04068223
0,12.943499999999997,77.47990000000001,0.0407142
0,12.943499999999997,77.48990000000002,0.040757112
0,12.943499999999997,77.49990000000003,0.040817
0,12.943499999999997,77.50990000000003,0.040903028
0,12.943499999999997,77.51990000000004,0.040963378
0,12.943499999999997,77.52990000000004,0.040925983
0,12.943499999999997,77.53990000000005,0.040819746
0,12.943499999999997,77.54990000000005,0.040750995
0,12.943499999999997,77.55990000000006,0.0407229
0,12.943499999999997,77.56990000000006,0.04071814
0,12.943499999999997,77.57990000000007,0.040722083
0,12.943499999999997,77.58990000000007,0.040727977
0,12.943499999999997,77.59990000000008,0.040735643
0,12.943499999999997,77.60990000000008,0.04074101
0,12.943499999999997,77.61990000000009,0.0407383
0,12.943499999999997,77.62990000000009,0.040726405
0,12.943499999999997,77.6399000000001,0.040709198
0,12.943499999999997,77.6499000000001,0.040692057
0,12.943499999999997,77.6599000000001,0.040678933
0,12.943499999999997,77.66990000000011,0.04067182
0,12.943499999999997,77.67990000000012,0.04067134
0,12.943499999999997,77.68990000000012,0.04067716
0,12.943499999999997,77.69990000000013,0.04068758
0,12.943499999999997,77.70990000000013,0.040699106
0,12.943499999999997,77.71990000000014,0.040707722
0,12.943499999999997,77.72990000000014,0.040711097
0,12.943499999999997,77.73990000000015,0.040708628
0,12.943499999999997,77.74990000000015,0.040700026
0,12.943499999999997,77.75990000000016,0.040686052
0,12.943499999999997,77.76990000000016,0.040669594
0,12.943499999999997,77.77990000000017,0.04065418
0,12.943499999999997,77.78990000000017,0.040641982
0,12.953499999999996,77.4499,0.04063586
0,12.953499999999996,77.4599,0.04064521
0,12.953499999999996,77.46990000000001,0.040659044
0,12.953499999999996,77.47990000000001,0.040678803
0,12.953499999999996,77.48990000000002,0.040706445
0,12.953499999999996,77.49990000000003,0.040744506
0,12.953499999999996,77.50990000000003,0.04079092
0,12.953499999999996,77.51990000000004,0.040830158
0,12.953499999999996,77.52990000000004,0.040842816
0,12.953499999999996,77.53990000000005,0.040798176
0,12.953499999999996,77.54990000000005,0.04072935
0,12.953499999999996,77.55990000000006,0.040696006
0,12.953499999999996,77.56990000000006,0.04068371
0,12.953499999999996,77.57990000000007,0.040681597
0,12.953499999999996,77.58990000000007,0.04068443
0,12.953499999999996,77.59990000000008,0.040690463
0,12.953499999999996,77.60990000000008,0.040698383
0,12.953499999999996,77.61990000000009,0.04070632
0,12.953499999999996,77.62990000000009,0.04071169
0,12.953499999999996,77.6399000000001,0.040711295
0,12.953499999999996,77.6499000000001,0.04070481
0,12.953499999999996,77.6599000000001,0.040697373
0,12.953499999999996,77.66990000000011,0.040694695
0,12.953499999999996,77.67990000000012,0.040700372
0,12.953499999999996,77.68990000000012,0.040716507
0,12.953499999999996,77.69990000000013,0.040742073
0,12.953499999999996,77.70990000000013,0.040769797
0,12.953499999999996,77.71990000000014,0.040789332
0,12.953499999999996,77.72990000000014,0.040796757
0,12.953499999999996,77.73990000000015,0.04079335
0,12.953499999999996,77.74990000000015,0.040777024
0,12.953499999999996,77.75990000000016,0.04074715
0,12.953499999999996,77.76990000000016,0.040711585
0,12.953499999999996,77.77990000000017,0.040679835
0,12.953499999999996,77.78990000000017,0.040656365
0,12.963499999999996,77.4499,0.04063048
0,12.963499999999996,77.4599,0.04063624
0,12.963499999999996,77.46990000000001,0.040644668
0,12.963499999999996,77.47990000000001,0.040656626
0,12.963499999999996,77.48990000000002,0.040673077
0,12.963499999999996,77.49990000000003,0.040694438
0,12.963499999999996,77.50990000000003,0.04071878
0,12.963499999999996,77.51990000000004,0.040740654
0,12.963499999999996,77.52990000000004,0.040753283
0,12.963499999999996,77.53990000000005,0.040733665
0,12.963499999999996,77.54990000000005,0.040698312
0,12.963499999999996,77.55990000000006,0.040674742
0,12.963499999999996,77.56990000000006,0.04066337
0,12.963499999999996,77.57990000000007,0.040660005
0,12.963499999999996,77.58990000000007,0.040662225
0,12.963499999999996,77.59990000000008,0.040669866
0,12.963499999999996,77.60990000000008,0.040684506
0,12.963499999999996,77.61990000000009,0.04070745
0,12.963499999999996,77.62990000000009,0.04073468
0,12.963499999999996,77.6399000000001,0.040752098
0,12.963499999999996,77.6499000000001,0.040748656
0,12.963499999999996,77.6599000000001,0.04073968
0,12.963499999999996,77.66990000000011,0.040737867
0,12.963499999999996,77.67990000000012,0.04074929
0,12.963499999999996,77.68990000000012,0.040780637
0,12.963499999999996,77.69990000000013,0.04083556
0,12.963499999999996,77.70990000000013,0.040898886
0,12.963499999999996,77.71990000000014,0.04093851
0,12.963499999999996,77.72990000000014,0.040950395
0,12.963499999999996,77.73990000000015,0.0409502
0,12.963499999999996,77.74990000000015,0.040924326
0,12.963499999999996,77.75990000000016,0.040859606
0,12.963499999999996,77.76990000000016,0.04078259
0,12.963499999999996,77.77990000000017,0.04071926
0,12.963499999999996,77.78990000000017,0.04067656
0,12.973499999999996,77.4499,0.04062743
0,12.973499999999996,77.4599,0.040631216
0,12.973499999999996,77.46990000000001,0.040636625
0,12.973499999999996,77.47990000000001,0.040644083
0,12.973499999999996,77.48990000000002,0.040653907
0,12.973499999999996,77.49990000000003,0.040665925
0,12.973499999999996,77.50990000000003,0.040678926
0,12.973499999999996,77.51990000000004,0.040690295
0,12.973499999999996,77.52990000000004,0.04069568
0,12.973499999999996,77.53990000000005,0.040688857
0,12.973499999999996,77.54990000000005,0.040673476
0,12.973499999999996,77.55990000000006,0.040660147
0,12.973499999999996,77.56990000000006,0.04065208
0,12.973499999999996,77.57990000000007,0.040649112
0,12.973499999999996,77.58990000000007,0.040651646
0,12.973499999999996,77.59990000000008,0.04066136
0,12.973499999999996,77.60990000000008,0.040682893
0,12.973499999999996,77.61990000000009,0.04072499
0,12.973499999999996,77.62990000000009,0.040788595
0,12.973499999999996,77.6399000000001,0.040846962
0,12.973499999999996,77.6499000000001,0.04082912
0,12.973499999999996,77.6599000000001,0.040812366
0,12.973499999999996,77.66990000000011,0.04080898
0,12.973499999999996,77.67990000000012,0.04082288
0,12.973499999999996,77.68990000000012,0.04086937
0,12.973499999999996,77.69990000000013,0.040971722
0,12.973499999999996,77.70990000000013,0.041112226
0,12.973499999999996,77.71990000000014,0.04117252
0,12.973499999999996,77.72990000000014,0.04118088
0,12.973499999999996,77.73990000000015,0.041215695
0,12.973499999999996,77.74990000000015,0.041199166
0,12.973499999999996,77.75990000000016,0.041050863
0,12.973499999999996,77.76990000000016,0.040888183
0,12.973499999999996,77.77990000000017,0.040770885
0,12.973499999999996,77.78990000000017,0.0407003
0,12.983499999999996,77.4499,0.040626246
0,12.983499999999996,77.4599,0.04062926
0,12.983499999999996,77.46990000000001,0.040633447
0,12.983499999999996,77.47990000000001,0.040639
0,12.983499999999996,77.48990000000002,0.040645935
0,12.983499999999996,77.49990000000003,0.040653918
0,12.983499999999996,77.50990000000003,0.04066206
0,12.983499999999996,77.51990000000004,0.040668834
0,12.983499999999996,77.52990000000004,0.040672082
0,12.983499999999996,77.53990000000005,0.040669885
0,12.983499999999996,77.54990000000005,0.04066298
0,12.983499999999996,77.55990000000006,0.040654525
0,12.983499999999996,77.56990000000006,0.040647604
0,12.983499999999996,77.57990000000007,0.04064426
0,12.983499999999996,77.58990000000007,0.040646292
0,12.983499999999996,77.59990000000008,0.040655985
0,12.983499999999996,77.60990000000008,0.040677667
0,12.983499999999996,77.61990000000009,0.040721785
0,12.983499999999996,77.62990000000009,0.0407978
0,12.983499999999996,77.6399000000001,0.040894877
0,12.983499999999996,77.6499000000001,0.04092429
0,12.983499999999996,77.6599000000001,0.040915065
0,12.983499999999996,77.66990000000011,0.040918067
0,12.983499999999996,77.67990000000012,0.04092429
0,12.983499999999996,77.68990000000012,0.040965185
0,12.983499999999996,77.69990000000013,0.041088168
0,12.983499999999996,77.70990000000013,0.041283976
0,12.983499999999996,77.71990000000014,0.04127463
0,12.983499999999996,77.72990000000014,0.04133663
0,12.983499999999996,77.73990000000015,0.04155061
