station_id,station_name,provider,lat,lon,hour,pm25
12032,Kumarapark west,airnet,12.988765,77.575642,16,18.824
12032,Kumarapark west,airnet,12.988765,77.575642,16,18.622
12032,Kumarapark west,airnet,12.988765,77.575642,16,18.707
12032,Kumarapark west,airnet,12.988765,77.575642,17,18.804
12032,Kumarapark west,airnet,12.988765,77.575642,17,18.838
12032,Kumarapark west,airnet,12.988765,77.575642,17,19.155
12032,Kumarapark west,airnet,12.988765,77.575642,17,19.562
12032,Kumarapark west,airnet,12.988765,77.575642,18,19.742
12032,Kumarapark west,airnet,12.988765,77.575642,18,21.676
12032,Kumarapark west,airnet,12.988765,77.575642,18,21.293
12032,Kumarapark west,airnet,12.988765,77.575642,18,18.503
12032,Kumarapark west,airnet,12.988765,77.575642,19,17.611
12032,Kumarapark west,airnet,12.988765,77.575642,19,18.438
12032,Kumarapark west,airnet,12.988765,77.575642,19,17.146
12032,Kumarapark west,airnet,12.988765,77.575642,19,17.515
12032,Kumarapark west,airnet,12.988765,77.575642,20,17.228
12032,Kumarapark west,airnet,12.988765,77.575642,20,17.658
12032,Kumarapark west,airnet,12.988765,77.575642,20,17.111
12032,Kumarapark west,airnet,12.988765,77.575642,20,16.009
12032,Kumarapark west,airnet,12.988765,77.575642,21,15.479
12032,Kumarapark west,airnet,12.988765,77.575642,21,15.452
12032,Kumarapark west,airnet,12.988765,77.575642,21,15.328
12032,Kumarapark west,airnet,12.988765,77.575642,21,14.702
12032,Kumarapark west,airnet,12.988765,77.575642,22,14.661
12032,Kumarapark west,airnet,12.988765,77.575642,22,13.847
12032,Kumarapark west,airnet,12.988765,77.575642,22,14.041
12032,Kumarapark west,airnet,12.988765,77.575642,22,14.362
12032,Kumarapark west,airnet,12.988765,77.575642,23,14.028
12032,Kumarapark west,airnet,12.988765,77.575642,23,14.11
12032,Kumarapark west,airnet,12.988765,77.575642,23,13.551
12032,Kumarapark west,airnet,12.988765,77.575642,23,13.591
12032,Kumarapark west,airnet,12.988765,77.575642,0,14.168
12032,Kumarapark west,airnet,12.988765,77.575642,0,14.779
12032,Kumarapark west,airnet,12.988765,77.575642,0,15.436
12032,Kumarapark west,airnet,12.988765,77.575642,0,15.638
12032,Kumarapark west,airnet,12.988765,77.575642,1,15.422
12032,Kumarapark west,airnet,12.988765,77.575642,1,15.383
12032,Kumarapark west,airnet,12.988765,77.575642,1,15.543
12032,Kumarapark west,airnet,12.988765,77.575642,1,15.373
12032,Kumarapark west,airnet,12.988765,77.575642,2,15.117
12032,Kumarapark west,airnet,12.988765,77.575642,2,14.427
12032,Kumarapark west,airnet,12.988765,77.575642,2,13.6
12032,Kumarapark west,airnet,12.988765,77.575642,2,14.077
12032,Kumarapark west,airnet,12.988765,77.575642,3,14.805
12032,Kumarapark west,airnet,12.988765,77.575642,3,15.708
12032,Kumarapark west,airnet,12.988765,77.575642,3,16.61
12032,Kumarapark west,airnet,12.988765,77.575642,3,17.06
12032,Kumarapark west,airnet,12.988765,77.575642,4,17.1
12032,Kumarapark west,airnet,12.988765,77.575642,4,17.658
12032,Kumarapark west,airnet,12.988765,77.575642,4,17.89
12032,Kumarapark west,airnet,12.988765,77.575642,4,17.923
12032,Kumarapark west,airnet,12.988765,77.575642,5,17.956
12032,Kumarapark west,airnet,12.988765,77.575642,5,17.911
12032,Kumarapark west,airnet,12.988765,77.575642,5,19.548
12032,Kumarapark west,airnet,12.988765,77.575642,5,20.002
12032,Kumarapark west,airnet,12.988765,77.575642,6,30.479
12032,Kumarapark west,airnet,12.988765,77.575642,6,26.351
12032,Kumarapark west,airnet,12.988765,77.575642,6,24.031
12032,Kumarapark west,airnet,12.988765,77.575642,6,24.066
12032,Kumarapark west,airnet,12.988765,77.575642,7,22.081
12032,Kumarapark west,airnet,12.988765,77.575642,7,19.693
12032,Kumarapark west,airnet,12.988765,77.575642,7,18.183
12032,Kumarapark west,airnet,12.988765,77.575642,7,19.465
12032,Kumarapark west,airnet,12.988765,77.575642,8,20.408
12032,Kumarapark west,airnet,12.988765,77.575642,8,19.612
12032,Kumarapark west,airnet,12.988765,77.575642,8,19.716
12032,Kumarapark west,airnet,12.988765,77.575642,8,19.182
12032,Kumarapark west,airnet,12.988765,77.575642,9,19.404
12032,Kumarapark west,airnet,12.988765,77.575642,9,19.937
12032,Kumarapark west,airnet,12.988765,77.575642,9,20.71
12032,Kumarapark west,airnet,12.988765,77.575642,9,22.142
12032,Kumarapark west,airnet,12.988765,77.575642,10,20.434
12032,Kumarapark west,airnet,12.988765,77.575642,10,22.474
12032,Kumarapark west,airnet,12.988765,77.575642,10,21.105
12032,Kumarapark west,airnet,12.988765,77.575642,11,21.239
12032,Kumarapark west,airnet,12.988765,77.575642,11,21.002
12032,Kumarapark west,airnet,12.988765,77.575642,11,20.088
12032,Kumarapark west,airnet,12.988765,77.575642,11,20.12
12032,Kumarapark west,airnet,12.988765,77.575642,12,20.811
12032,Kumarapark west,airnet,12.988765,77.575642,12,20.755
12032,Kumarapark west,airnet,12.988765,77.575642,12,21.14
12032,Kumarapark west,airnet,12.988765,77.575642,13,21.861
12032,Kumarapark west,airnet,12.988765,77.575642,13,24.069
12032,Kumarapark west,airnet,12.988765,77.575642,13,21.619
12032,Kumarapark west,airnet,12.988765,77.575642,13,21.866
12032,Kumarapark west,airnet,12.988765,77.575642,14,21.47
12032,Kumarapark west,airnet,12.988765,77.575642,14,21.146
12032,Kumarapark west,airnet,12.988765,77.575642,14,21.341
12032,Kumarapark west,airnet,12.988765,77.575642,14,21.628
12032,Kumarapark west,airnet,12.988765,77.575642,15,21.392
12032,Kumarapark west,airnet,12.988765,77.575642,15,21.822
12032,Kumarapark west,airnet,12.988765,77.575642,15,21.415
12032,Kumarapark west,airnet,12.988765,77.575642,15,21.839
12032,Kumarapark west,airnet,12.988765,77.575642,16,21.504
12032,Kumarapark west,airnet,12.988765,77.575642,16,21.115
12032,Kumarapark west,airnet,12.988765,77.575642,16,21.235
12034,Rachenahalli,airnet,13.064404,77.620423,16,18.272
12034,Rachenahalli,airnet,13.064404,77.620423,16,18.479
12034,Rachenahalli,airnet,13.064404,77.620423,16,18.478
12034,Rachenahalli,airnet,13.064404,77.620423,17,18.366
12034,Rachenahalli,airnet,13.064404,77.620423,17,19.138
12034,Rachenahalli,airnet,13.064404,77.620423,17,19.857
12034,Rachenahalli,airnet,13.064404,77.620423,17,20.66
12034,Rachenahalli,airnet,13.064404,77.620423,18,20.601
12034,Rachenahalli,airnet,13.064404,77.620423,18,21.422
12034,Rachenahalli,airnet,13.064404,77.620423,18,19.976
12034,Rachenahalli,airnet,13.064404,77.620423,18,20.84
12034,Rachenahalli,airnet,13.064404,77.620423,19,34.675
12034,Rachenahalli,airnet,13.064404,77.620423,19,36.45
12034,Rachenahalli,airnet,13.064404,77.620423,19,21.072
12034,Rachenahalli,airnet,13.064404,77.620423,19,17.962
12034,Rachenahalli,airnet,13.064404,77.620423,20,17.006
12034,Rachenahalli,airnet,13.064404,77.620423,20,15.32
12034,Rachenahalli,airnet,13.064404,77.620423,20,16.031
12034,Rachenahalli,airnet,13.064404,77.620423,20,15.751
12034,Rachenahalli,airnet,13.064404,77.620423,21,14.243
12034,Rachenahalli,airnet,13.064404,77.620423,21,15.242
12034,Rachenahalli,airnet,13.064404,77.620423,21,14.169
12034,Rachenahalli,airnet,13.064404,77.620423,21,13.371
12034,Rachenahalli,airnet,13.064404,77.620423,22,13.456
12034,Rachenahalli,airnet,13.064404,77.620423,22,12.313
12034,Rachenahalli,airnet,13.064404,77.620423,22,11.98
12034,Rachenahalli,airnet,13.064404,77.620423,22,11.811
12034,Rachenahalli,airnet,13.064404,77.620423,23,10.743
12034,Rachenahalli,airnet,13.064404,77.620423,23,10.641
12034,Rachenahalli,airnet,13.064404,77.620423,23,10.784
12034,Rachenahalli,airnet,13.064404,77.620423,23,10.954
12034,Rachenahalli,airnet,13.064404,77.620423,0,11.175
12034,Rachenahalli,airnet,13.064404,77.620423,0,11.935
12034,Rachenahalli,airnet,13.064404,77.620423,0,11.152
12034,Rachenahalli,airnet,13.064404,77.620423,0,11.525
12034,Rachenahalli,airnet,13.064404,77.620423,1,12.801
12034,Rachenahalli,airnet,13.064404,77.620423,1,13.47
12034,Rachenahalli,airnet,13.064404,77.620423,1,12.548
12034,Rachenahalli,airnet,13.064404,77.620423,1,11.684
12034,Rachenahalli,airnet,13.064404,77.620423,2,12.854
12034,Rachenahalli,airnet,13.064404,77.620423,2,13.212
12034,Rachenahalli,airnet,13.064404,77.620423,2,13.994
12034,Rachenahalli,airnet,13.064404,77.620423,2,15.343
12034,Rachenahalli,airnet,13.064404,77.620423,3,16.308
12034,Rachenahalli,airnet,13.064404,77.620423,3,15.324
12034,Rachenahalli,airnet,13.064404,77.620423,3,15.031
12034,Rachenahalli,airnet,13.064404,77.620423,3,12.496
12034,Rachenahalli,airnet,13.064404,77.620423,4,12.572
12034,Rachenahalli,airnet,13.064404,77.620423,4,12.987
12034,Rachenahalli,airnet,13.064404,77.620423,4,13.448
12034,Rachenahalli,airnet,13.064404,77.620423,4,14.588
12034,Rachenahalli,airnet,13.064404,77.620423,5,17.532
12034,Rachenahalli,airnet,13.064404,77.620423,5,18.852
12034,Rachenahalli,airnet,13.064404,77.620423,5,20.181
12034,Rachenahalli,airnet,13.064404,77.620423,5,21.947
12034,Rachenahalli,airnet,13.064404,77.620423,6,18.854
12034,Rachenahalli,airnet,13.064404,77.620423,6,17.923
12034,Rachenahalli,airnet,13.064404,77.620423,6,17.757
12034,Rachenahalli,airnet,13.064404,77.620423,6,19.185
12034,Rachenahalli,airnet,13.064404,77.620423,7,18.193
12034,Rachenahalli,airnet,13.064404,77.620423,7,17.759
12034,Rachenahalli,airnet,13.064404,77.620423,7,17.779
12034,Rachenahalli,airnet,13.064404,77.620423,7,16.099
12034,Rachenahalli,airnet,13.064404,77.620423,8,17.614
12034,Rachenahalli,airnet,13.064404,77.620423,8,18.483
12034,Rachenahalli,airnet,13.064404,77.620423,8,18.133
12034,Rachenahalli,airnet,13.064404,77.620423,8,18.751
12034,Rachenahalli,airnet,13.064404,77.620423,9,20.307
12034,Rachenahalli,airnet,13.064404,77.620423,9,17.702
12034,Rachenahalli,airnet,13.064404,77.620423,9,18.444
12034,Rachenahalli,airnet,13.064404,77.620423,9,18.457
12034,Rachenahalli,airnet,13.064404,77.620423,10,19.079
12034,Rachenahalli,airnet,13.064404,77.620423,10,18.517
12034,Rachenahalli,airnet,13.064404,77.620423,10,19.736
12034,Rachenahalli,airnet,13.064404,77.620423,11,19.646
12034,Rachenahalli,airnet,13.064404,77.620423,11,20.124
12034,Rachenahalli,airnet,13.064404,77.620423,11,20.394
12034,Rachenahalli,airnet,13.064404,77.620423,11,21.916
12034,Rachenahalli,airnet,13.064404,77.620423,12,20.951
12034,Rachenahalli,airnet,13.064404,77.620423,12,20.754
12034,Rachenahalli,airnet,13.064404,77.620423,12,21.26
12034,Rachenahalli,airnet,13.064404,77.620423,13,20.831
12034,Rachenahalli,airnet,13.064404,77.620423,13,21.132
12034,Rachenahalli,airnet,13.064404,77.620423,13,20.909
12034,Rachenahalli,airnet,13.064404,77.620423,13,20.729
12034,Rachenahalli,airnet,13.064404,77.620423,14,20.834
12034,Rachenahalli,airnet,13.064404,77.620423,14,21.119
12034,Rachenahalli,airnet,13.064404,77.620423,14,21.238
12034,Rachenahalli,airnet,13.064404,77.620423,14,21.175
12034,Rachenahalli,airnet,13.064404,77.620423,15,21.312
12034,Rachenahalli,airnet,13.064404,77.620423,15,21.068
12034,Rachenahalli,airnet,13.064404,77.620423,15,20.943
12034,Rachenahalli,airnet,13.064404,77.620423,15,21.335
12034,Rachenahalli,airnet,13.064404,77.620423,16,21.276
12034,Rachenahalli,airnet,13.064404,77.620423,16,20.729
12034,Rachenahalli,airnet,13.064404,77.620423,16,21.086
12037,Attur Layout,airnet,13.097435,77.570275,16,18.916
12037,Attur Layout,airnet,13.097435,77.570275,16,19.085
12037,Attur Layout,airnet,13.097435,77.570275,16,19.248
12037,Attur Layout,airnet,13.097435,77.570275,17,19.647
12037,Attur Layout,airnet,13.097435,77.570275,17,19.229
12037,Attur Layout,airnet,13.097435,77.570275,17,19.512
12037,Attur Layout,airnet,13.097435,77.570275,17,19.733
12037,Attur Layout,airnet,13.097435,77.570275,18,19.699
12037,Attur Layout,airnet,13.097435,77.570275,18,20.504
12037,Attur Layout,airnet,13.097435,77.570275,18,20.925
12037,Attur Layout,airnet,13.097435,77.570275,18,18.86
12037,Attur Layout,airnet,13.097435,77.570275,19,17.617
12037,Attur Layout,airnet,13.097435,77.570275,19,18.917
12037,Attur Layout,airnet,13.097435,77.570275,19,18.978
12037,Attur Layout,airnet,13.097435,77.570275,19,18.561
12037,Attur Layout,airnet,13.097435,77.570275,20,18.176
12037,Attur Layout,airnet,13.097435,77.570275,20,19.074
12037,Attur Layout,airnet,13.097435,77.570275,20,19.771
12037,Attur Layout,airnet,13.097435,77.570275,20,19.478
12037,Attur Layout,airnet,13.097435,77.570275,21,18.949
12037,Attur Layout,airnet,13.097435,77.570275,21,16.772
12037,Attur Layout,airnet,13.097435,77.570275,21,16.468
12037,Attur Layout,airnet,13.097435,77.570275,21,16.358
12037,Attur Layout,airnet,13.097435,77.570275,22,16.857
12037,Attur Layout,airnet,13.097435,77.570275,22,16.434
12037,Attur Layout,airnet,13.097435,77.570275,22,14.86
12037,Attur Layout,airnet,13.097435,77.570275,22,14.78
12037,Attur Layout,airnet,13.097435,77.570275,23,14.418
12037,Attur Layout,airnet,13.097435,77.570275,23,13.34
12037,Attur Layout,airnet,13.097435,77.570275,23,12.687
12037,Attur Layout,airnet,13.097435,77.570275,23,12.974
12037,Attur Layout,airnet,13.097435,77.570275,0,13.832
12037,Attur Layout,airnet,13.097435,77.570275,0,14.529
12037,Attur Layout,airnet,13.097435,77.570275,0,15.463
12037,Attur Layout,airnet,13.097435,77.570275,0,15.878
12037,Attur Layout,airnet,13.097435,77.570275,1,16.137
12037,Attur Layout,airnet,13.097435,77.570275,1,15.956
12037,Attur Layout,airnet,13.097435,77.570275,1,16.945
12037,Attur Layout,airnet,13.097435,77.570275,1,18.695
12037,Attur Layout,airnet,13.097435,77.570275,2,20.321
12037,Attur Layout,airnet,13.097435,77.570275,2,20.831
12037,Attur Layout,airnet,13.097435,77.570275,2,21.501
12037,Attur Layout,airnet,13.097435,77.570275,2,21.136
12037,Attur Layout,airnet,13.097435,77.570275,3,21.474
12037,Attur Layout,airnet,13.097435,77.570275,3,21.393
12037,Attur Layout,airnet,13.097435,77.570275,3,23.454
12037,Attur Layout,airnet,13.097435,77.570275,3,24.123
12037,Attur Layout,airnet,13.097435,77.570275,4,23.491
12037,Attur Layout,airnet,13.097435,77.570275,4,22.766
12037,Attur Layout,airnet,13.097435,77.570275,4,22.345
12037,Attur Layout,airnet,13.097435,77.570275,4,21.633
12037,Attur Layout,airnet,13.097435,77.570275,5,21.397
12037,Attur Layout,airnet,13.097435,77.570275,5,21.251
12037,Attur Layout,airnet,13.097435,77.570275,5,21.483
12037,Attur Layout,airnet,13.097435,77.570275,5,20.831
12037,Attur Layout,airnet,13.097435,77.570275,6,22.453
12037,Attur Layout,airnet,13.097435,77.570275,6,23.026
12037,Attur Layout,airnet,13.097435,77.570275,6,23.669
12037,Attur Layout,airnet,13.097435,77.570275,6,27.271
12037,Attur Layout,airnet,13.097435,77.570275,7,30.737
12037,Attur Layout,airnet,13.097435,77.570275,7,36.433
12037,Attur Layout,airnet,13.097435,77.570275,7,39.794
12037,Attur Layout,airnet,13.097435,77.570275,7,34.116
12037,Attur Layout,airnet,13.097435,77.570275,8,29.611
12037,Attur Layout,airnet,13.097435,77.570275,8,27.231
12037,Attur Layout,airnet,13.097435,77.570275,8,25.037
12037,Attur Layout,airnet,13.097435,77.570275,8,25.532
12037,Attur Layout,airnet,13.097435,77.570275,9,24.696
12037,Attur Layout,airnet,13.097435,77.570275,9,22.006
12037,Attur Layout,airnet,13.097435,77.570275,9,20.779
12037,Attur Layout,airnet,13.097435,77.570275,9,21.392
12037,Attur Layout,airnet,13.097435,77.570275,10,20.951
12037,Attur Layout,airnet,13.097435,77.570275,10,20.736
12037,Attur Layout,airnet,13.097435,77.570275,10,21.285
12037,Attur Layout,airnet,13.097435,77.570275,11,21.523
12037,Attur Layout,airnet,13.097435,77.570275,11,21.334
12037,Attur Layout,airnet,13.097435,77.570275,11,21.58
12037,Attur Layout,airnet,13.097435,77.570275,11,21.614
12037,Attur Layout,airnet,13.097435,77.570275,12,22.871
12037,Attur Layout,airnet,13.097435,77.570275,12,22.027
12037,Attur Layout,airnet,13.097435,77.570275,12,22.42
12037,Attur Layout,airnet,13.097435,77.570275,13,22.18
12037,Attur Layout,airnet,13.097435,77.570275,13,21.358
12037,Attur Layout,airnet,13.097435,77.570275,13,20.972
12037,Attur Layout,airnet,13.097435,77.570275,13,21.507
12037,Attur Layout,airnet,13.097435,77.570275,14,21.654
12037,Attur Layout,airnet,13.097435,77.570275,14,21.746
12037,Attur Layout,airnet,13.097435,77.570275,14,21.836
12037,Attur Layout,airnet,13.097435,77.570275,14,21.858
12037,Attur Layout,airnet,13.097435,77.570275,15,22.264
12037,Attur Layout,airnet,13.097435,77.570275,15,21.482
12037,Attur Layout,airnet,13.097435,77.570275,15,21.507
12037,Attur Layout,airnet,13.097435,77.570275,15,21.74
12037,Attur Layout,airnet,13.097435,77.570275,16,21.343
12037,Attur Layout,airnet,13.097435,77.570275,16,21.448
12037,Attur Layout,airnet,13.097435,77.570275,16,21.426
12048,Kadubeesanahalli,airnet,12.936123,77.686326,16,17.041
12048,Kadubeesanahalli,airnet,12.936123,77.686326,16,17.408
12048,Kadubeesanahalli,airnet,12.936123,77.686326,16,17.819
12048,Kadubeesanahalli,airnet,12.936123,77.686326,17,17.923
12048,Kadubeesanahalli,airnet,12.936123,77.686326,17,17.152
12048,Kadubeesanahalli,airnet,12.936123,77.686326,17,16.956
12048,Kadubeesanahalli,airnet,12.936123,77.686326,17,16.502
12048,Kadubeesanahalli,airnet,12.936123,77.686326,18,16.466
12048,Kadubeesanahalli,airnet,12.936123,77.686326,18,16.548
12048,Kadubeesanahalli,airnet,12.936123,77.686326,18,17.986
12048,Kadubeesanahalli,airnet,12.936123,77.686326,18,18.956
12048,Kadubeesanahalli,airnet,12.936123,77.686326,19,17.102
12048,Kadubeesanahalli,airnet,12.936123,77.686326,19,16.623
12048,Kadubeesanahalli,airnet,12.936123,77.686326,19,17.1
12048,Kadubeesanahalli,airnet,12.936123,77.686326,19,17.506
12048,Kadubeesanahalli,airnet,12.936123,77.686326,20,17.157
12048,Kadubeesanahalli,airnet,12.936123,77.686326,20,17.696
12048,Kadubeesanahalli,airnet,12.936123,77.686326,20,29.034
12048,Kadubeesanahalli,airnet,12.936123,77.686326,20,26.914
12048,Kadubeesanahalli,airnet,12.936123,77.686326,21,22.505
12048,Kadubeesanahalli,airnet,12.936123,77.686326,21,21.983
12048,Kadubeesanahalli,airnet,12.936123,77.686326,21,23.252
12048,Kadubeesanahalli,airnet,12.936123,77.686326,21,16.668
12048,Kadubeesanahalli,airnet,12.936123,77.686326,22,15.528
12048,Kadubeesanahalli,airnet,12.936123,77.686326,22,17.988
12048,Kadubeesanahalli,airnet,12.936123,77.686326,22,15.157
12048,Kadubeesanahalli,airnet,12.936123,77.686326,22,14.039
12048,Kadubeesanahalli,airnet,12.936123,77.686326,23,14.003
12048,Kadubeesanahalli,airnet,12.936123,77.686326,23,12.804
12048,Kadubeesanahalli,airnet,12.936123,77.686326,23,14.139
12048,Kadubeesanahalli,airnet,12.936123,77.686326,23,21.227
12048,Kadubeesanahalli,airnet,12.936123,77.686326,0,17.427
12048,Kadubeesanahalli,airnet,12.936123,77.686326,0,17.16
12048,Kadubeesanahalli,airnet,12.936123,77.686326,0,17.0
12048,Kadubeesanahalli,airnet,12.936123,77.686326,0,16.732
12048,Kadubeesanahalli,airnet,12.936123,77.686326,1,15.614
12048,Kadubeesanahalli,airnet,12.936123,77.686326,1,13.693
12048,Kadubeesanahalli,airnet,12.936123,77.686326,1,13.251
12048,Kadubeesanahalli,airnet,12.936123,77.686326,1,13.32
12048,Kadubeesanahalli,airnet,12.936123,77.686326,2,12.81
12048,Kadubeesanahalli,airnet,12.936123,77.686326,2,11.416
12048,Kadubeesanahalli,airnet,12.936123,77.686326,2,10.703
12048,Kadubeesanahalli,airnet,12.936123,77.686326,2,10.674
12048,Kadubeesanahalli,airnet,12.936123,77.686326,3,11.715
12048,Kadubeesanahalli,airnet,12.936123,77.686326,3,12.326
12048,Kadubeesanahalli,airnet,12.936123,77.686326,3,12.786
12048,Kadubeesanahalli,airnet,12.936123,77.686326,3,13.214
12048,Kadubeesanahalli,airnet,12.936123,77.686326,4,13.26
12048,Kadubeesanahalli,airnet,12.936123,77.686326,4,12.801
12048,Kadubeesanahalli,airnet,12.936123,77.686326,4,13.969
12048,Kadubeesanahalli,airnet,12.936123,77.686326,4,14.84
12048,Kadubeesanahalli,airnet,12.936123,77.686326,5,18.308
12048,Kadubeesanahalli,airnet,12.936123,77.686326,5,21.264
12048,Kadubeesanahalli,airnet,12.936123,77.686326,5,31.462
12048,Kadubeesanahalli,airnet,12.936123,77.686326,5,49.501
12048,Kadubeesanahalli,airnet,12.936123,77.686326,6,46.268
12048,Kadubeesanahalli,airnet,12.936123,77.686326,6,26.328
12048,Kadubeesanahalli,airnet,12.936123,77.686326,6,31.098
12048,Kadubeesanahalli,airnet,12.936123,77.686326,6,38.902
12048,Kadubeesanahalli,airnet,12.936123,77.686326,7,31.23
12048,Kadubeesanahalli,airnet,12.936123,77.686326,7,27.553
12048,Kadubeesanahalli,airnet,12.936123,77.686326,7,21.918
12048,Kadubeesanahalli,airnet,12.936123,77.686326,7,19.564
12048,Kadubeesanahalli,airnet,12.936123,77.686326,8,20.268
12048,Kadubeesanahalli,airnet,12.936123,77.686326,8,19.68
12048,Kadubeesanahalli,airnet,12.936123,77.686326,8,21.009
12048,Kadubeesanahalli,airnet,12.936123,77.686326,8,19.953
12048,Kadubeesanahalli,airnet,12.936123,77.686326,9,21.218
12048,Kadubeesanahalli,airnet,12.936123,77.686326,9,22.978
12048,Kadubeesanahalli,airnet,12.936123,77.686326,9,25.654
12048,Kadubeesanahalli,airnet,12.936123,77.686326,9,26.598
12048,Kadubeesanahalli,airnet,12.936123,77.686326,10,23.322
12048,Kadubeesanahalli,airnet,12.936123,77.686326,10,23.12
12048,Kadubeesanahalli,airnet,12.936123,77.686326,10,23.57
12048,Kadubeesanahalli,airnet,12.936123,77.686326,11,23.178
12048,Kadubeesanahalli,airnet,12.936123,77.686326,11,22.218
12048,Kadubeesanahalli,airnet,12.936123,77.686326,11,22.668
12048,Kadubeesanahalli,airnet,12.936123,77.686326,11,22.459
12048,Kadubeesanahalli,airnet,12.936123,77.686326,12,22.602
12048,Kadubeesanahalli,airnet,12.936123,77.686326,12,21.842
12048,Kadubeesanahalli,airnet,12.936123,77.686326,12,21.783
12048,Kadubeesanahalli,airnet,12.936123,77.686326,13,21.614
12048,Kadubeesanahalli,airnet,12.936123,77.686326,13,21.568
12048,Kadubeesanahalli,airnet,12.936123,77.686326,13,20.772
12048,Kadubeesanahalli,airnet,12.936123,77.686326,13,21.049
12048,Kadubeesanahalli,airnet,12.936123,77.686326,14,20.793
12048,Kadubeesanahalli,airnet,12.936123,77.686326,14,20.744
12048,Kadubeesanahalli,airnet,12.936123,77.686326,14,20.635
12048,Kadubeesanahalli,airnet,12.936123,77.686326,14,21.281
12048,Kadubeesanahalli,airnet,12.936123,77.686326,15,21.429
12048,Kadubeesanahalli,airnet,12.936123,77.686326,15,22.164
12048,Kadubeesanahalli,airnet,12.936123,77.686326,15,22.6
12048,Kadubeesanahalli,airnet,12.936123,77.686326,15,22.291
12048,Kadubeesanahalli,airnet,12.936123,77.686326,16,21.565
12048,Kadubeesanahalli,airnet,12.936123,77.686326,16,21.608
12048,Kadubeesanahalli,airnet,12.936123,77.686326,16,21.093
12058,Yeshwantpur Stage 1 ,airnet,13.035533,77.534676,16,19.935
12058,Yeshwantpur Stage 1 ,airnet,13.035533,77.534676,16,18.351
12058,Yeshwantpur Stage 1 ,airnet,13.035533,77.534676,16,18.502
12058,Yeshwantpur Stage 1 ,airnet,13.035533,77.534676,17,18.591
12058,Yeshwantpur Stage 1 ,airnet,13.035533,77.534676,17,18.841
12058,Yeshwantpur Stage 1 ,airnet,13.035533,77.534676,17,18.665
12058,Yeshwantpur Stage 1 ,airnet,13.035533,77.534676,17,19.415
12058,Yeshwantpur Stage 1 ,airnet,13.035533,77.534676,18,19.471
12058,Yeshwantpur Stage 1 ,airnet,13.035533,77.534676,18,19.439
12058,Yeshwantpur Stage 1 ,airnet,13.035533,77.534676,18,19.936
12058,Yeshwantpur Stage 1 ,airnet,13.035533,77.534676,18,19.441
12058,Yeshwantpur Stage 1 ,airnet,13.035533,77.534676,19,16.872
12058,Yeshwantpur Stage 1 ,airnet,13.035533,77.534676,19,16.507
12058,Yeshwantpur Stage 1 ,airnet,13.035533,77.534676,19,16.392
12058,Yeshwantpur Stage 1 ,airnet,13.035533,77.534676,19,16.138
12058,Yeshwantpur Stage 1 ,airnet,13.035533,77.534676,20,15.523
12058,Yeshwantpur Stage 1 ,airnet,13.035533,77.534676,20,15.929
12058,Yeshwantpur Stage 1 ,airnet,13.035533,77.534676,20,16.539
12058,Yeshwantpur Stage 1 ,airnet,13.035533,77.534676,20,17.055
12058,Yeshwantpur Stage 1 ,airnet,13.035533,77.534676,21,16.217
12058,Yeshwantpur Stage 1 ,airnet,13.035533,77.534676,21,14.613
12058,Yeshwantpur Stage 1 ,airnet,13.035533,77.534676,21,14.489
12058,Yeshwantpur Stage 1 ,airnet,13.035533,77.534676,21,14.737
12058,Yeshwantpur Stage 1 ,airnet,13.035533,77.534676,22,15.489
12058,Yeshwantpur Stage 1 ,airnet,13.035533,77.534676,22,14.889
12058,Yeshwantpur Stage 1 ,airnet,13.035533,77.534676,22,13.904
12058,Yeshwantpur Stage 1 ,airnet,13.035533,77.534676,22,13.711
12058,Yeshwantpur Stage 1 ,airnet,13.035533,77.534676,23,13.254
12058,Yeshwantpur Stage 1 ,airnet,13.035533,77.534676,23,12.389
12058,Yeshwantpur Stage 1 ,airnet,13.035533,77.534676,23,11.772
12058,Yeshwantpur Stage 1 ,airnet,13.035533,77.534676,23,11.855
12058,Yeshwantpur Stage 1 ,airnet,13.035533,77.534676,0,11.79
12058,Yeshwantpur Stage 1 ,airnet,13.035533,77.534676,0,12.594
12058,Yeshwantpur Stage 1 ,airnet,13.035533,77.534676,0,13.144
12058,Yeshwantpur Stage 1 ,airnet,13.035533,77.534676,0,13.869
12058,Yeshwantpur Stage 1 ,airnet,13.035533,77.534676,1,14.433
12058,Yeshwantpur Stage 1 ,airnet,13.035533,77.534676,1,18.014
12058,Yeshwantpur Stage 1 ,airnet,13.035533,77.534676,1,16.098
12058,Yeshwantpur Stage 1 ,airnet,13.035533,77.534676,1,16.04
12058,Yeshwantpur Stage 1 ,airnet,13.035533,77.534676,2,17.92
12058,Yeshwantpur Stage 1 ,airnet,13.035533,77.534676,2,16.51
12058,Yeshwantpur Stage 1 ,airnet,13.035533,77.534676,2,17.514
12058,Yeshwantpur Stage 1 ,airnet,13.035533,77.534676,2,18.002
12058,Yeshwantpur Stage 1 ,airnet,13.035533,77.534676,3,18.773
12058,Yeshwantpur Stage 1 ,airnet,13.035533,77.534676,3,19.776
12058,Yeshwantpur Stage 1 ,airnet,13.035533,77.534676,3,17.22
12058,Yeshwantpur Stage 1 ,airnet,13.035533,77.534676,3,17.808
12058,Yeshwantpur Stage 1 ,airnet,13.035533,77.534676,4,17.331
