hour,lat,lon,PM25
0,12.843499999999999,77.73990000000015,18.658
0,12.843499999999999,77.74990000000015,18.658
0,12.843499999999999,77.75990000000016,18.658
0,12.843499999999999,77.76990000000016,18.658
0,12.843499999999999,77.77990000000017,18.658
0,12.843499999999999,77.78990000000017,18.658
0,12.853499999999999,77.4499,12.6615715
0,12.853499999999999,77.4599,12.6615715
0,12.853499999999999,77.46990000000001,12.6615715
0,12.853499999999999,77.47990000000001,12.6615715
0,12.853499999999999,77.48990000000002,12.6615715
0,12.853499999999999,77.49990000000003,12.6615715
0,12.853499999999999,77.50990000000003,12.6615715
0,12.853499999999999,77.51990000000004,12.6615715
0,12.853499999999999,77.52990000000004,14.988
0,12.853499999999999,77.53990000000005,14.988
0,12.853499999999999,77.54990000000005,14.988
0,12.853499999999999,77.55990000000006,14.988
0,12.853499999999999,77.56990000000006,14.988
0,12.853499999999999,77.57990000000007,14.988
0,12.853499999999999,77.58990000000007,14.988
0,12.853499999999999,77.59990000000008,28.745625
0,12.853499999999999,77.60990000000008,28.745625
0,12.853499999999999,77.61990000000009,28.745625
0,12.853499999999999,77.62990000000009,28.745625
0,12.853499999999999,77.6399000000001,28.745625
0,12.853499999999999,77.6499000000001,28.745625
0,12.853499999999999,77.6599000000001,28.745625
0,12.853499999999999,77.66990000000011,28.745625
0,12.853499999999999,77.67990000000012,28.745625
0,12.853499999999999,77.68990000000012,18.658
0,12.853499999999999,77.69990000000013,18.658
0,12.853499999999999,77.70990000000013,18.658
0,12.853499999999999,77.71990000000014,18.658
0,12.853499999999999,77.72990000000014,18.658
0,12.853499999999999,77.73990000000015,18.658
0,12.853499999999999,77.74990000000015,18.658
0,12.853499999999999,77.75990000000016,18.658
0,12.853499999999999,77.76990000000016,18.658
0,12.853499999999999,77.77990000000017,18.658
0,12.853499999999999,77.78990000000017,12.799334
0,12.863499999999998,77.4499,12.6615715
0,12.863499999999998,77.4599,12.6615715
0,12.863499999999998,77.46990000000001,12.6615715
0,12.863499999999998,77.47990000000001,12.6615715
0,12.863499999999998,77.48990000000002,12.6615715
0,12.863499999999998,77.49990000000003,12.6615715
0,12.863499999999998,77.50990000000003,12.6615715
0,12.863499999999998,77.51990000000004,23.0676
0,12.863499999999998,77.52990000000004,14.988
0,12.863499999999998,77.53990000000005,14.988
0,12.863499999999998,77.54990000000005,14.988
0,12.863499999999998,77.55990000000006,14.988
0,12.863499999999998,77.56990000000006,14.988
0,12.863499999999998,77.57990000000007,14.988
0,12.863499999999998,77.58990000000007,14.988
0,12.863499999999998,77.59990000000008,28.745625
0,12.863499999999998,77.60990000000008,28.745625
0,12.863499999999998,77.61990000000009,28.745625
0,12.863499999999998,77.62990000000009,28.745625
0,12.863499999999998,77.6399000000001,28.745625
0,12.863499999999998,77.6499000000001,28.745625
0,12.863499999999998,77.6599000000001,28.745625
0,12.863499999999998,77.66990000000011,28.745625
0,12.863499999999998,77.67990000000012,28.745625
0,12.863499999999998,77.68990000000012,18.658
0,12.863499999999998,77.69990000000013,18.658
0,12.863499999999998,77.70990000000013,18.658
0,12.863499999999998,77.71990000000014,18.658
0,12.863499999999998,77.72990000000014,18.658
0,12.863499999999998,77.73990000000015,18.658
0,12.863499999999998,77.74990000000015,18.658
0,12.863499999999998,77.75990000000016,18.658
0,12.863499999999998,77.76990000000016,18.658
0,12.863499999999998,77.77990000000017,12.799334
0,12.863499999999998,77.78990000000017,12.799334
0,12.873499999999998,77.4499,12.6615715
0,12.873499999999998,77.4599,12.6615715
0,12.873499999999998,77.46990000000001,12.6615715
0,12.873499999999998,77.47990000000001,12.6615715
0,12.873499999999998,77.48990000000002,12.6615715
0,12.873499999999998,77.49990000000003,23.0676
0,12.873499999999998,77.50990000000003,23.0676
0,12.873499999999998,77.51990000000004,23.0676
0,12.873499999999998,77.52990000000004,14.988
0,12.873499999999998,77.53990000000005,14.988
0,12.873499999999998,77.54990000000005,14.988
0,12.873499999999998,77.55990000000006,14.988
0,12.873499999999998,77.56990000000006,14.988
0,12.873499999999998,77.57990000000007,14.988
0,12.873499999999998,77.58990000000007,14.988
0,12.873499999999998,77.59990000000008,14.988
0,12.873499999999998,77.60990000000008,28.745625
0,12.873499999999998,77.61990000000009,28.745625
0,12.873499999999998,77.62990000000009,28.22188
0,12.873499999999998,77.6399000000001,28.745625
0,12.873499999999998,77.6499000000001,28.745625
0,12.873499999999998,77.6599000000001,28.745625
0,12.873499999999998,77.66990000000011,28.745625
0,12.873499999999998,77.67990000000012,18.658
0,12.873499999999998,77.68990000000012,18.658
0,12.873499999999998,77.69990000000013,18.658
0,12.873499999999998,77.70990000000013,18.658
0,12.873499999999998,77.71990000000014,18.658
0,12.873499999999998,77.72990000000014,18.658
0,12.873499999999998,77.73990000000015,18.658
0,12.873499999999998,77.74990000000015,18.658
0,12.873499999999998,77.75990000000016,18.658
0,12.873499999999998,77.76990000000016,12.799334
0,12.873499999999998,77.77990000000017,12.799334
0,12.873499999999998,77.78990000000017,12.799334
0,12.883499999999998,77.4499,12.6615715
0,12.883499999999998,77.4599,12.6615715
0,12.883499999999998,77.46990000000001,14.0036
0,12.883499999999998,77.47990000000001,13.769752
0,12.883499999999998,77.48990000000002,13.535904
0,12.883499999999998,77.49990000000003,13.537794
0,12.883499999999998,77.50990000000003,14.22666
0,12.883499999999998,77.51990000000004,14.915525
0,12.883499999999998,77.52990000000004,15.604391
0,12.883499999999998,77.53990000000005,16.293257
0,12.883499999999998,77.54990000000005,16.982122
0,12.883499999999998,77.55990000000006,17.670988
0,12.883499999999998,77.56990000000006,18.359854
0,12.883499999999998,77.57990000000007,19.04872
0,12.883499999999998,77.58990000000007,19.737585
0,12.883499999999998,77.59990000000008,20.949877
0,12.883499999999998,77.60990000000008,23.596352
0,12.883499999999998,77.61990000000009,26.242828
0,12.883499999999998,77.62990000000009,26.217468
0,12.883499999999998,77.6399000000001,25.950956
0,12.883499999999998,77.6499000000001,28.745625
0,12.883499999999998,77.6599000000001,28.745625
0,12.883499999999998,77.66990000000011,18.658
0,12.883499999999998,77.67990000000012,18.658
0,12.883499999999998,77.68990000000012,18.658
0,12.883499999999998,77.69990000000013,18.658
0,12.883499999999998,77.70990000000013,18.658
0,12.883499999999998,77.71990000000014,18.658
0,12.883499999999998,77.72990000000014,18.658
0,12.883499999999998,77.73990000000015,18.658
0,12.883499999999998,77.74990000000015,18.658
0,12.883499999999998,77.75990000000016,12.799334
0,12.883499999999998,77.76990000000016,12.799334
0,12.883499999999998,77.77990000000017,12.799334
0,12.883499999999998,77.78990000000017,12.799334
0,12.893499999999998,77.4499,12.6615715
0,12.893499999999998,77.4599,12.6615715
0,12.893499999999998,77.46990000000001,15.482222
0,12.893499999999998,77.47990000000001,19.10055
0,12.893499999999998,77.48990000000002,18.866703
0,12.893499999999998,77.49990000000003,18.632854
0,12.893499999999998,77.50990000000003,18.399008
0,12.893499999999998,77.51990000000004,18.16516
0,12.893499999999998,77.52990000000004,17.93131
0,12.893499999999998,77.53990000000005,17.697464
0,12.893499999999998,77.54990000000005,17.810305
0,12.893499999999998,77.55990000000006,18.06063
0,12.893499999999998,77.56990000000006,16.26072
0,12.893499999999998,77.57990000000007,16.858759
0,12.893499999999998,77.58990000000007,19.505234
0,12.893499999999998,77.59990000000008,22.151709
0,12.893499999999998,77.60990000000008,24.798185
0,12.893499999999998,77.61990000000009,24.933926
0,12.893499999999998,77.62990000000009,23.21682
0,12.893499999999998,77.6399000000001,23.24877
0,12.893499999999998,77.6499000000001,23.28072
0,12.893499999999998,77.6599000000001,23.31267
0,12.893499999999998,77.66990000000011,18.658
0,12.893499999999998,77.67990000000012,18.658
0,12.893499999999998,77.68990000000012,18.658
0,12.893499999999998,77.69990000000013,18.658
0,12.893499999999998,77.70990000000013,18.658
0,12.893499999999998,77.71990000000014,18.658
0,12.893499999999998,77.72990000000014,18.658
0,12.893499999999998,77.73990000000015,18.658
0,12.893499999999998,77.74990000000015,18.658
0,12.893499999999998,77.75990000000016,12.799334
0,12.893499999999998,77.76990000000016,12.799334
0,12.893499999999998,77.77990000000017,12.799334
0,12.893499999999998,77.78990000000017,12.799334
0,12.903499999999998,77.4499,12.6615715
0,12.903499999999998,77.4599,23.0676
0,12.903499999999998,77.46990000000001,23.0676
0,12.903499999999998,77.47990000000001,24.795073
0,12.903499999999998,77.48990000000002,25.943562
0,12.903499999999998,77.49990000000003,26.193888
0,12.903499999999998,77.50990000000003,26.444214
0,12.903499999999998,77.51990000000004,26.69454
0,12.903499999999998,77.52990000000004,26.944868
0,12.903499999999998,77.53990000000005,27.195194
0,12.903499999999998,77.54990000000005,23.766579
0,12.903499999999998,77.55990000000006,18.328638
0,12.903499999999998,77.56990000000006,15.830002
0,12.903499999999998,77.57990000000007,17.321404
0,12.903499999999998,77.58990000000007,20.707067
0,12.903499999999998,77.59990000000008,23.353542
0,12.903499999999998,77.60990000000008,23.650383
0,12.903499999999998,77.61990000000009,21.736055
0,12.903499999999998,77.62990000000009,20.514631
0,12.903499999999998,77.6399000000001,20.546581
0,12.903499999999998,77.6499000000001,20.578533
0,12.903499999999998,77.6599000000001,20.610483
0,12.903499999999998,77.66990000000011,20.642433
0,12.903499999999998,77.67990000000012,18.658
0,12.903499999999998,77.68990000000012,18.658
0,12.903499999999998,77.69990000000013,18.658
0,12.903499999999998,77.70990000000013,18.658
0,12.903499999999998,77.71990000000014,18.658
0,12.903499999999998,77.72990000000014,18.658
0,12.903499999999998,77.73990000000015,18.658
0,12.903499999999998,77.74990000000015,12.799334
0,12.903499999999998,77.75990000000016,12.799334
0,12.903499999999998,77.76990000000016,12.799334
0,12.903499999999998,77.77990000000017,12.799334
0,12.903499999999998,77.78990000000017,12.799334
0,12.913499999999997,77.4499,23.0676
0,12.913499999999997,77.4599,23.0676
0,12.913499999999997,77.46990000000001,23.0676
0,12.913499999999997,77.47990000000001,21.264805
0,12.913499999999997,77.48990000000002,32.410954
0,12.913499999999997,77.49990000000003,35.8291
0,12.913499999999997,77.50990000000003,36.07943
0,12.913499999999997,77.51990000000004,36.329754
0,12.913499999999997,77.52990000000004,31.272438
0,12.913499999999997,77.53990000000005,25.834497
0,12.913499999999997,77.54990000000005,20.396557
0,12.913499999999997,77.55990000000006,14.958617
0,12.913499999999997,77.56990000000006,17.950827
0,12.913499999999997,77.57990000000007,22.423073
0,12.913499999999997,77.58990000000007,15.673801
0,12.913499999999997,77.59990000000008,22.366842
0,12.913499999999997,77.60990000000008,20.452513
0,12.913499999999997,77.61990000000009,18.538185
0,12.913499999999997,77.62990000000009,17.812445
0,12.913499999999997,77.6399000000001,17.844395
0,12.913499999999997,77.6499000000001,17.876345
0,12.913499999999997,77.6599000000001,17.91243
0,12.913499999999997,77.66990000000011,18.15792
0,12.913499999999997,77.67990000000012,18.403412
0,12.913499999999997,77.68990000000012,18.658
0,12.913499999999997,77.69990000000013,18.658
0,12.913499999999997,77.70990000000013,18.658
0,12.913499999999997,77.71990000000014,18.658
0,12.913499999999997,77.72990000000014,18.658
0,12.913499999999997,77.73990000000015,12.799334
0,12.913499999999997,77.74990000000015,12.799334
0,12.913499999999997,77.75990000000016,12.799334
0,12.913499999999997,77.76990000000016,12.799334
0,12.913499999999997,77.77990000000017,12.799334
0,12.913499999999997,77.78990000000017,12.799334
0,12.923499999999997,77.4499,23.0676
0,12.923499999999997,77.4599,23.0676
0,12.923499999999997,77.46990000000001,23.0676
0,12.923499999999997,77.47990000000001,17.228195
0,12.923499999999997,77.48990000000002,29.094616
0,12.923499999999997,77.49990000000003,40.026833
0,12.923499999999997,77.50990000000003,38.778297
0,12.923499999999997,77.51990000000004,33.340355
0,12.923499999999997,77.52990000000004,27.902416
0,12.923499999999997,77.53990000000005,22.464476
0,12.923499999999997,77.54990000000005,17.026535
0,12.923499999999997,77.55990000000006,15.599402
0,12.923499999999997,77.56990000000006,20.07165
0,12.923499999999997,77.57990000000007,24.543898
0,12.923499999999997,77.58990000000007,26.460752
0,12.923499999999997,77.59990000000008,24.33723
0,12.923499999999997,77.60990000000008,21.65727
0,12.923499999999997,77.61990000000009,17.569042
0,12.923499999999997,77.62990000000009,16.652185
0,12.923499999999997,77.6399000000001,16.802185
0,12.923499999999997,77.6499000000001,17.012112
0,12.923499999999997,77.6599000000001,17.257603
0,12.923499999999997,77.66990000000011,17.503094
0,12.923499999999997,77.67990000000012,17.748585
0,12.923499999999997,77.68990000000012,17.626627
0,12.923499999999997,77.69990000000013,17.07975
0,12.923499999999997,77.70990000000013,17.07975
0,12.923499999999997,77.71990000000014,17.07975
0,12.923499999999997,77.72990000000014,12.799334
0,12.923499999999997,77.73990000000015,12.799334
0,12.923499999999997,77.74990000000015,12.799334
0,12.923499999999997,77.75990000000016,12.799334
0,12.923499999999997,77.76990000000016,12.799334
0,12.923499999999997,77.77990000000017,12.799334
0,12.923499999999997,77.78990000000017,12.799334
0,12.933499999999997,77.4499,23.0676
0,12.933499999999997,77.4599,23.0676
0,12.933499999999997,77.46990000000001,23.0676
0,12.933499999999997,77.47990000000001,43.5225
0,12.933499999999997,77.48990000000002,25.77828
0,12.933499999999997,77.49990000000003,36.710495
0,12.933499999999997,77.50990000000003,36.02458
0,12.933499999999997,77.51990000000004,29.970335
0,12.933499999999997,77.52990000000004,24.532394
0,12.933499999999997,77.53990000000005,19.094454
0,12.933499999999997,77.54990000000005,13.656514
0,12.933499999999997,77.55990000000006,17.720226
0,12.933499999999997,77.56990000000006,21.991892
0,12.933499999999997,77.57990000000007,25.8873
0,12.933499999999997,77.58990000000007,29.159073
0,12.933499999999997,77.59990000000008,26.256403
0,12.933499999999997,77.60990000000008,21.43751
0,12.933499999999997,77.61990000000009,16.618614
0,12.933499999999997,77.62990000000009,16.320395
0,12.933499999999997,77.6399000000001,16.470392
0,12.933499999999997,77.6499000000001,16.620392
0,12.933499999999997,77.6599000000001,16.770391
0,12.933499999999997,77.66990000000011,16.920391
0,12.933499999999997,77.67990000000012,17.093758
0,12.933499999999997,77.68990000000012,17.052078
0,12.933499999999997,77.69990000000013,16.552984
0,12.933499999999997,77.70990000000013,17.07975
0,12.933499999999997,77.71990000000014,17.07975
0,12.933499999999997,77.72990000000014,12.799334
0,12.933499999999997,77.73990000000015,12.799334
0,12.933499999999997,77.74990000000015,12.799334
0,12.933499999999997,77.75990000000016,12.799334
0,12.933499999999997,77.76990000000016,12.799334
0,12.933499999999997,77.77990000000017,12.799334
0,12.933499999999997,77.78990000000017,12.799334
0,12.943499999999997,77.4499,23.0676
0,12.943499999999997,77.4599,23.0676
0,12.943499999999997,77.46990000000001,43.5225
0,12.943499999999997,77.47990000000001,43.5225
0,12.943499999999997,77.48990000000002,22.461945
0,12.943499999999997,77.49990000000003,33.39416
0,12.943499999999997,77.50990000000003,33.628242
0,12.943499999999997,77.51990000000004,27.436863
0,12.943499999999997,77.52990000000004,21.245487
0,12.943499999999997,77.53990000000005,15.724433
0,12.943499999999997,77.54990000000005,15.368803
0,12.943499999999997,77.55990000000006,19.365356
0,12.943499999999997,77.56990000000006,23.260765
0,12.943499999999997,77.57990000000007,26.53385
0,12.943499999999997,77.58990000000007,29.013742
0,12.943499999999997,77.59990000000008,25.305977
0,12.943499999999997,77.60990000000008,20.487082
0,12.943499999999997,77.61990000000009,15.838602
0,12.943499999999997,77.62990000000009,15.988602
0,12.943499999999997,77.6399000000001,16.138601
0,12.943499999999997,77.6499000000001,16.288599
0,12.943499999999997,77.6599000000001,16.438599
0,12.943499999999997,77.66990000000011,16.588598
0,12.943499999999997,77.67990000000012,16.61972
0,12.943499999999997,77.68990000000012,16.394318
0,12.943499999999997,77.69990000000013,15.964927
0,12.943499999999997,77.70990000000013,15.4793415
0,12.943499999999997,77.71990000000014,14.9802475
0,12.943499999999997,77.72990000000014,12.799334
0,12.943499999999997,77.73990000000015,12.799334
0,12.943499999999997,77.74990000000015,12.799334
0,12.943499999999997,77.75990000000016,12.799334
0,12.943499999999997,77.76990000000016,12.799334
0,12.943499999999997,77.77990000000017,12.799334
0,12.943499999999997,77.78990000000017,12.799334
0,12.953499999999996,77.4499,23.0676
0,12.953499999999996,77.4599,43.5225
0,12.953499999999996,77.46990000000001,43.5225
0,12.953499999999996,77.47990000000001,43.5225
0,12.953499999999996,77.48990000000002,18.974167
0,12.953499999999996,77.49990000000003,30.077824
0,12.953499999999996,77.50990000000003,31.231905
0,12.953499999999996,77.51990000000004,25.040527
0,12.953499999999996,77.52990000000004,18.84915
0,12.953499999999996,77.53990000000005,12.870141
0,12.953499999999996,77.54990000000005,15.476601
0,12.953499999999996,77.55990000000006,18.720997
0,12.953499999999996,77.56990000000006,21.965391
0,12.953499999999996,77.57990000000007,25.209787
0,12.953499999999996,77.58990000000007,25.982128
0,12.953499999999996,77.59990000000008,24.35555
0,12.953499999999996,77.60990000000008,19.536655
0,12.953499999999996,77.61990000000009,15.50681
0,12.953499999999996,77.62990000000009,15.65681
0,12.953499999999996,77.6399000000001,15.806808
0,12.953499999999996,77.6499000000001,15.956808
0,12.953499999999996,77.6599000000001,16.106808
0,12.953499999999996,77.66990000000011,16.010654
0,12.953499999999996,77.67990000000012,15.897935
0,12.953499999999996,77.68990000000012,15.673198
0,12.953499999999996,77.69990000000013,15.243808
0,12.953499999999996,77.70990000000013,14.814419
0,12.953499999999996,77.71990000000014,14.385029
0,12.953499999999996,77.72990000000014,13.906605
0,12.953499999999996,77.73990000000015,12.799334
0,12.953499999999996,77.74990000000015,12.799334
0,12.953499999999996,77.75990000000016,12.799334
0,12.953499999999996,77.76990000000016,12.799334
0,12.953499999999996,77.77990000000017,12.799334
0,12.953499999999996,77.78990000000017,12.799334
0,12.963499999999996,77.4499,43.5225
0,12.963499999999996,77.4599,43.5225
0,12.963499999999996,77.46990000000001,43.5225
0,12.963499999999996,77.47990000000001,43.5225
0,12.963499999999996,77.48990000000002,14.937555
0,12.963499999999996,77.49990000000003,26.761488
0,12.963499999999996,77.50990000000003,28.835567
0,12.963499999999996,77.51990000000004,22.644192
0,12.963499999999996,77.52990000000004,16.452814
0,12.963499999999996,77.53990000000005,12.909122
0,12.963499999999996,77.54990000000005,14.525656
0,12.963499999999996,77.55990000000006,17.396933
0,12.963499999999996,77.56990000000006,20.641329
0,12.963499999999996,77.57990000000007,23.836885
0,12.963499999999996,77.58990000000007,22.950512
0,12.963499999999996,77.59990000000008,22.064138
0,12.963499999999996,77.60990000000008,18.58623
0,12.963499999999996,77.61990000000009,15.175018
0,12.963499999999996,77.62990000000009,15.325017
0,12.963499999999996,77.6399000000001,15.475017
0,12.963499999999996,77.6499000000001,15.514305
0,12.963499999999996,77.6599000000001,15.401586
0,12.963499999999996,77.66990000000011,15.288867
0,12.963499999999996,77.67990000000012,15.176148
0,12.963499999999996,77.68990000000012,14.952079
0,12.963499999999996,77.69990000000013,14.522689
0,12.963499999999996,77.70990000000013,14.0933
0,12.963499999999996,77.71990000000014,13.66391
0,12.963499999999996,77.72990000000014,13.23452
0,12.963499999999996,77.73990000000015,12.796297
0,12.963499999999996,77.74990000000015,12.799334
0,12.963499999999996,77.75990000000016,12.799334
0,12.963499999999996,77.76990000000016,12.799334
0,12.963499999999996,77.77990000000017,12.799334
0,12.963499999999996,77.78990000000017,12.799334
0,12.973499999999996,77.4499,43.5225
0,12.973499999999996,77.4599,43.5225
0,12.973499999999996,77.46990000000001,43.5225
0,12.973499999999996,77.47990000000001,43.5225
0,12.973499999999996,77.48990000000002,43.5225
0,12.973499999999996,77.49990000000003,23.445152
0,12.973499999999996,77.50990000000003,26.439232
0,12.973499999999996,77.51990000000004,20.247854
0,12.973499999999996,77.52990000000004,14.0564785
0,12.973499999999996,77.53990000000005,12.948104
0,12.973499999999996,77.54990000000005,14.001384
0,12.973499999999996,77.55990000000006,16.565369
0,12.973499999999996,77.56990000000006,19.317265
0,12.973499999999996,77.57990000000007,20.805271
0,12.973499999999996,77.58990000000007,19.918898
0,12.973499999999996,77.59990000000008,19.032524
0,12.973499999999996,77.60990000000008,17.635803
0,12.973499999999996,77.61990000000009,14.8432255
0,12.973499999999996,77.62990000000009,14.993225
0,12.973499999999996,77.6399000000001,14.905237
0,12.973499999999996,77.6499000000001,14.792519
0,12.973499999999996,77.6599000000001,14.679799
0,12.973499999999996,77.66990000000011,14.5670805
0,12.973499999999996,77.67990000000012,14.454362
0,12.973499999999996,77.68990000000012,14.23096
0,12.973499999999996,77.69990000000013,13.801571
0,12.973499999999996,77.70990000000013,13.372181
0,12.973499999999996,77.71990000000014,12.942791
0,12.973499999999996,77.72990000000014,11.823733
0,12.973499999999996,77.73990000000015,12.799334
0,12.973499999999996,77.74990000000015,12.799334
0,12.973499999999996,77.75990000000016,12.799334
0,12.973499999999996,77.76990000000016,12.799334
0,12.973499999999996,77.77990000000017,12.799334
0,12.973499999999996,77.78990000000017,12.799334
0,12.983499999999996,77.4499,15.355
0,12.983499999999996,77.4599,15.355
0,12.983499999999996,77.46990000000001,15.355
0,12.983499999999996,77.47990000000001,15.355
0,12.983499999999996,77.48990000000002,15.355
0,12.983499999999996,77.49990000000003,20.128817
0,12.983499999999996,77.50990000000003,24.042896
0,12.983499999999996,77.51990000000004,17.851519
0,12.983499999999996,77.52990000000004,13.679362
0,12.983499999999996,77.53990000000005,12.987086
0,12.983499999999996,77.54990000000005,13.477113
0,12.983499999999996,77.55990000000006,16.041098
0,12.983499999999996,77.56990000000006,18.605083
0,12.983499999999996,77.57990000000007,29.515488
0,12.983499999999996,77.58990000000007,24.283392
0,12.983499999999996,77.59990000000008,19.051298
0,12.983499999999996,77.60990000000008,15.114534
0,12.983499999999996,77.61990000000009,14.408889
0,12.983499999999996,77.62990000000009,14.29617
0,12.983499999999996,77.6399000000001,14.183451
0,12.983499999999996,77.6499000000001,14.070732
0,12.983499999999996,77.6599000000001,13.958013
0,12.983499999999996,77.66990000000011,13.845294
0,12.983499999999996,77.67990000000012,13.732574
0,12.983499999999996,77.68990000000012,13.509841
0,12.983499999999996,77.69990000000013,13.080452
0,12.983499999999996,77.70990000000013,12.0125885
0,12.983499999999996,77.71990000000014,10.85117
0,12.983499999999996,77.72990000000014,9.689751
0,12.983499999999996,77.73990000000015,12.799334
0,12.983499999999996,77.74990000000015,12.799334
0,12.983499999999996,77.75990000000016,12.799334
0,12.983499999999996,77.76990000000016,12.799334
0,12.983499999999996,77.77990000000017,12.799334
0,12.983499999999996,77.78990000000017,12.799334
0,12.993499999999996,77.4499,15.355
0,12.993499999999996,77.4599,15.355
0,12.993499999999996,77.46990000000001,15.355
0,12.993499999999996,77.47990000000001,15.355
0,12.993499999999996,77.48990000000002,15.355
0,12.993499999999996,77.49990000000003,16.683529
0,12.993499999999996,77.50990000000003,21.646559
0,12.993499999999996,77.51990000000004,15.455183
0,12.993499999999996,77.52990000000004,13.718344
0,12.993499999999996,77.53990000000005,13.026068
0,12.993499999999996,77.54990000000005,12.952841
0,12.993499999999996,77.55990000000006,15.516826
0,12.993499999999996,77.56990000000006,14.530811
0,12.993499999999996,77.57990000000007,26.335016
0,12.993499999999996,77.58990000000007,32.51342
0,12.993499999999996,77.59990000000008,24.426628
0,12.993499999999996,77.60990000000008,16.339834
0,12.993499999999996,77.61990000000009,13.891229
0,12.993499999999996,77.62990000000009,13.7564125
0,12.993499999999996,77.6399000000001,13.621596
0,12.993499999999996,77.6499000000001,13.486779
0,12.993499999999996,77.6599000000001,13.351963
0,12.993499999999996,77.66990000000011,13.217147
0,12.993499999999996,77.67990000000012,13.08233
0,12.993499999999996,77.68990000000012,12.476489
