hour,lat,lon,NetPM25
0,12.8235,77.4499,13.27265
0,12.8235,77.4599,13.308569
0,12.8235,77.46990000000001,13.361559
0,12.8235,77.47990000000001,13.439675
0,12.8235,77.48990000000002,13.554943
0,12.8235,77.49990000000003,13.726351
0,12.8235,77.50990000000003,13.995128
0,12.8235,77.51990000000004,14.580224
0,12.8235,77.52990000000004,15.517604
0,12.8235,77.53990000000005,15.62724
0,12.8235,77.54990000000005,15.638589
0,12.8235,77.55990000000006,15.731956
0,12.8235,77.56990000000006,16.260473
0,12.8235,77.57990000000007,18.687956
0,12.8235,77.58990000000007,24.391193
0,12.8235,77.59990000000008,28.539251
0,12.8235,77.60990000000008,29.692354
0,12.8235,77.61990000000009,29.914433
0,12.8235,77.62990000000009,29.954376
0,12.8235,77.6399000000001,29.96191
0,12.8235,77.6499000000001,29.963467
0,12.8235,77.6599000000001,29.961988
0,12.8235,77.66990000000011,29.95022
0,12.8235,77.67990000000012,29.89312
0,12.8235,77.68990000000012,29.642307
0,12.8235,77.69990000000013,28.676477
0,12.8235,77.70990000000013,26.006008
0,12.8235,77.71990000000014,22.36637
0,12.8235,77.72990000000014,20.307682
0,12.8235,77.73990000000015,19.659971
0,12.8235,77.74990000000015,19.49695
0,12.8235,77.75990000000016,19.458015
0,12.8235,77.76990000000016,19.447315
0,12.8235,77.77990000000017,19.436262
0,12.8235,77.78990000000017,19.387035
0,12.833499999999999,77.4499,13.335744
0,12.833499999999999,77.4599,13.401433
0,12.833499999999999,77.46990000000001,13.497922
0,12.833499999999999,77.47990000000001,13.6394825
0,12.833499999999999,77.48990000000002,13.847561
0,12.833499999999999,77.49990000000003,14.156708
0,12.833499999999999,77.50990000000003,14.6346
0,12.833499999999999,77.51990000000004,15.419332
0,12.833499999999999,77.52990000000004,15.778271
0,12.833499999999999,77.53990000000005,15.645504
0,12.833499999999999,77.54990000000005,15.628932
0,12.833499999999999,77.55990000000006,15.681599
0,12.833499999999999,77.56990000000006,16.002483
0,12.833499999999999,77.57990000000007,17.60932
0,12.833499999999999,77.58990000000007,22.527182
0,12.833499999999999,77.59990000000008,27.691694
0,12.833499999999999,77.60990000000008,29.50082
0,12.833499999999999,77.61990000000009,29.876402
0,12.833499999999999,77.62990000000009,29.945992
0,12.833499999999999,77.6399000000001,29.959282
0,12.833499999999999,77.6499000000001,29.960957
0,12.833499999999999,77.6599000000001,29.953259
0,12.833499999999999,77.66990000000011,29.911112
0,12.833499999999999,77.67990000000012,29.72369
0,12.833499999999999,77.68990000000012,28.97996
0,12.833499999999999,77.69990000000013,26.714066
0,12.833499999999999,77.70990000000013,23.036825
0,12.833499999999999,77.71990000000014,20.574978
0,12.833499999999999,77.72990000000014,19.731323
0,12.833499999999999,77.73990000000015,19.513226
0,12.833499999999999,77.74990000000015,19.460846
0,12.833499999999999,77.75990000000016,19.447086
0,12.833499999999999,77.76990000000016,19.436316
0,12.833499999999999,77.77990000000017,19.393036
0,12.833499999999999,77.78990000000017,19.167706
0,12.843499999999999,77.4499,13.450802
0,12.843499999999999,77.4599,13.569742
0,12.843499999999999,77.46990000000001,13.743115
0,12.843499999999999,77.47990000000001,13.995419
0,12.843499999999999,77.48990000000002,14.364076
0,12.843499999999999,77.49990000000003,14.912131
0,12.843499999999999,77.50990000000003,15.756008
0,12.843499999999999,77.51990000000004,16.825851
0,12.843499999999999,77.52990000000004,16.20111
0,12.843499999999999,77.53990000000005,15.684718
0,12.843499999999999,77.54990000000005,15.623778
0,12.843499999999999,77.55990000000006,15.649313
0,12.843499999999999,77.56990000000006,15.843206
0,12.843499999999999,77.57990000000007,16.863287
0,12.843499999999999,77.58990000000007,20.668966
0,12.843499999999999,77.59990000000008,26.429403
0,12.843499999999999,77.60990000000008,29.157448
0,12.843499999999999,77.61990000000009,29.799166
0,12.843499999999999,77.62990000000009,29.92505
0,12.843499999999999,77.6399000000001,29.950071
0,12.843499999999999,77.6499000000001,29.950596
0,12.843499999999999,77.6599000000001,29.922287
0,12.843499999999999,77.66990000000011,29.785315
0,12.843499999999999,77.67990000000012,29.216516
0,12.843499999999999,77.68990000000012,27.34359
0,12.843499999999999,77.69990000000013,23.770964
0,12.843499999999999,77.70990000000013,20.911167
0,12.843499999999999,77.71990000000014,19.824963
0,12.843499999999999,77.72990000000014,19.53423
0,12.843499999999999,77.73990000000015,19.463768
0,12.843499999999999,77.74990000000015,19.445732
0,12.843499999999999,77.75990000000016,19.43473
0,12.843499999999999,77.76990000000016,19.396446
0,12.843499999999999,77.77990000000017,19.198906
0,12.843499999999999,77.78990000000017,18.302977
0,12.853499999999999,77.4499,13.658043
0,12.853499999999999,77.4599,13.869608
0,12.853499999999999,77.46990000000001,14.174003
0,12.853499999999999,77.47990000000001,14.611279
0,12.853499999999999,77.48990000000002,15.245126
0,12.853499999999999,77.49990000000003,16.190496
0,12.853499999999999,77.50990000000003,17.650549
0,12.853499999999999,77.51990000000004,19.173016
0,12.853499999999999,77.52990000000004,17.008432
0,12.853499999999999,77.53990000000005,15.77902
0,12.853499999999999,77.54990000000005,15.627853
0,12.853499999999999,77.55990000000006,15.632173
0,12.853499999999999,77.56990000000006,15.753914
0,12.853499999999999,77.57990000000007,16.391336
0,12.853499999999999,77.58990000000007,19.057692
0,12.853499999999999,77.59990000000008,24.670685
0,12.853499999999999,77.60990000000008,28.51334
0,12.853499999999999,77.61990000000009,29.622906
0,12.853499999999999,77.62990000000009,29.864979
0,12.853499999999999,77.6399000000001,29.917416
0,12.853499999999999,77.6499000000001,29.912512
0,12.853499999999999,77.6599000000001,29.81829
0,12.853499999999999,77.66990000000011,29.392181
0,12.853499999999999,77.67990000000012,27.880474
0,12.853499999999999,77.68990000000012,24.539474
0,12.853499999999999,77.69990000000013,21.32413
0,12.853499999999999,77.70990000000013,19.946182
0,12.853499999999999,77.71990000000014,19.560589
0,12.853499999999999,77.72990000000014,19.465933
0,12.853499999999999,77.73990000000015,19.441961
0,12.853499999999999,77.74990000000015,19.430038
0,12.853499999999999,77.75990000000016,19.395794
0,12.853499999999999,77.76990000000016,19.22283
0,12.853499999999999,77.77990000000017,18.422422
0,12.853499999999999,77.78990000000017,16.237219
0,12.863499999999998,77.4499,14.023203
0,12.863499999999998,77.4599,14.388151
0,12.863499999999998,77.46990000000001,14.90246
0,12.863499999999998,77.47990000000001,15.6279125
0,12.863499999999998,77.48990000000002,16.671173
0,12.863499999999998,77.49990000000003,18.236698
0,12.863499999999998,77.50990000000003,20.643753
0,12.863499999999998,77.51990000000004,22.87552
0,12.863499999999998,77.52990000000004,18.655502
0,12.863499999999998,77.53990000000005,16.014778
0,12.863499999999998,77.54990000000005,15.659314
0,12.863499999999998,77.55990000000006,15.641588
0,12.863499999999998,77.56990000000006,15.734993
0,12.863499999999998,77.57990000000007,16.156174
0,12.863499999999998,77.58990000000007,17.885437
0,12.863499999999998,77.59990000000008,22.503695
0,12.863499999999998,77.60990000000008,27.27266
0,12.863499999999998,77.61990000000009,29.173738
0,12.863499999999998,77.62990000000009,29.67493
0,12.863499999999998,77.6399000000001,29.800638
0,12.863499999999998,77.6499000000001,29.779112
0,12.863499999999998,77.6599000000001,29.484125
0,12.863499999999998,77.66990000000011,28.30282
0,12.863499999999998,77.67990000000012,25.299652
0,12.863499999999998,77.68990000000012,21.815117
0,12.863499999999998,77.69990000000013,20.09992
0,12.863499999999998,77.70990000000013,19.592186
0,12.863499999999998,77.71990000000014,19.465342
0,12.863499999999998,77.72990000000014,19.433165
0,12.863499999999998,77.73990000000015,19.419352
0,12.863499999999998,77.74990000000015,19.388062
0,12.863499999999998,77.75990000000016,19.23681
0,12.863499999999998,77.76990000000016,18.527128
0,12.863499999999998,77.77990000000017,16.453798
0,12.863499999999998,77.78990000000017,14.308932
0,12.873499999999998,77.4499,14.642691
0,12.873499999999998,77.4599,15.241486
0,12.873499999999998,77.46990000000001,16.061108
0,12.873499999999998,77.47990000000001,17.194448
0,12.873499999999998,77.48990000000002,18.820068
0,12.873499999999998,77.49990000000003,21.264603
0,12.873499999999998,77.50990000000003,24.866959
0,12.873499999999998,77.51990000000004,27.925257
0,12.873499999999998,77.52990000000004,21.837156
0,12.873499999999998,77.53990000000005,16.595312
0,12.873499999999998,77.54990000000005,15.770211
0,12.873499999999998,77.55990000000006,15.720876
0,12.873499999999998,77.56990000000006,15.833551
0,12.873499999999998,77.57990000000007,16.180841
0,12.873499999999998,77.58990000000007,17.292233
0,12.873499999999998,77.59990000000008,20.405571
0,12.873499999999998,77.60990000000008,25.077711
0,12.873499999999998,77.61990000000009,28.001057
0,12.873499999999998,77.62990000000009,29.06044
0,12.873499999999998,77.6399000000001,29.389908
0,12.873499999999998,77.6499000000001,29.330017
0,12.873499999999998,77.6599000000001,28.511372
0,12.873499999999998,77.66990000000011,25.969122
0,12.873499999999998,77.67990000000012,22.367117
0,12.873499999999998,77.68990000000012,20.287802
0,12.873499999999998,77.69990000000013,19.62685
0,12.873499999999998,77.70990000000013,19.457756
0,12.873499999999998,77.71990000000014,19.414293
0,12.873499999999998,77.72990000000014,19.397152
0,12.873499999999998,77.73990000000015,19.367445
0,12.873499999999998,77.74990000000015,19.235302
0,12.873499999999998,77.75990000000016,18.613169
0,12.873499999999998,77.76990000000016,16.674335
0,12.873499999999998,77.77990000000017,14.439465
0,12.873499999999998,77.78990000000017,13.574293
0,12.883499999999998,77.4499,15.630712
0,12.883499999999998,77.4599,16.543085
0,12.883499999999998,77.46990000000001,17.753185
0,12.883499999999998,77.47990000000001,19.409662
0,12.883499999999998,77.48990000000002,21.798222
0,12.883499999999998,77.49990000000003,25.299498
0,12.883499999999998,77.50990000000003,29.906956
0,12.883499999999998,77.51990000000004,33.363976
0,12.883499999999998,77.52990000000004,26.884327
0,12.883499999999998,77.53990000000005,17.918335
0,12.883499999999998,77.54990000000005,16.084627
0,12.883499999999998,77.55990000000006,15.978092
0,12.883499999999998,77.56990000000006,16.167908
0,12.883499999999998,77.57990000000007,16.55746
0,12.883499999999998,77.58990000000007,17.357151
0,12.883499999999998,77.59990000000008,19.12832
0,12.883499999999998,77.60990000000008,22.29148
0,12.883499999999998,77.61990000000009,25.469307
0,12.883499999999998,77.62990000000009,27.301893
0,12.883499999999998,77.6399000000001,28.084368
0,12.883499999999998,77.6499000000001,27.97767
0,12.883499999999998,77.6599000000001,26.253084
0,12.883499999999998,77.66990000000011,22.894117
0,12.883499999999998,77.67990000000012,20.498009
0,12.883499999999998,77.68990000000012,19.657303
0,12.883499999999998,77.69990000000013,19.43471
0,12.883499999999998,77.70990000000013,19.37603
0,12.883499999999998,77.71990000000014,19.353474
0,12.883499999999998,77.72990000000014,19.32347
0,12.883499999999998,77.73990000000015,19.207996
0,12.883499999999998,77.74990000000015,18.67266
0,12.883499999999998,77.75990000000016,16.898842
0,12.883499999999998,77.76990000000016,14.596452
0,12.883499999999998,77.77990000000017,13.615732
0,12.883499999999998,77.78990000000017,13.392916
0,12.893499999999998,77.4499,17.06839
0,12.893499999999998,77.4599,18.337046
0,12.893499999999998,77.46990000000001,19.993418
0,12.893499999999998,77.47990000000001,22.288097
0,12.893499999999998,77.48990000000002,25.578684
0,12.893499999999998,77.49990000000003,29.992691
0,12.893499999999998,77.50990000000003,34.793922
0,12.893499999999998,77.51990000000004,37.762764
0,12.893499999999998,77.52990000000004,32.461468
0,12.893499999999998,77.53990000000005,20.421824
0,12.893499999999998,77.54990000000005,16.822756
0,12.893499999999998,77.55990000000006,16.60272
0,12.893499999999998,77.56990000000006,16.911356
0,12.893499999999998,77.57990000000007,17.383787
0,12.893499999999998,77.58990000000007,18.030468
0,12.893499999999998,77.59990000000008,18.967995
0,12.893499999999998,77.60990000000008,20.39092
0,12.893499999999998,77.61990000000009,22.227106
0,12.893499999999998,77.62990000000009,23.932772
0,12.893499999999998,77.6399000000001,25.058336
0,12.893499999999998,77.6499000000001,25.004091
0,12.893499999999998,77.6599000000001,22.978159
0,12.893499999999998,77.66990000000011,20.6583
0,12.893499999999998,77.67990000000012,19.66251
0,12.893499999999998,77.68990000000012,19.38043
0,12.893499999999998,77.69990000000013,19.302736
0,12.893499999999998,77.70990000000013,19.27211
0,12.893499999999998,77.71990000000014,19.239403
0,12.893499999999998,77.72990000000014,19.138275
0,12.893499999999998,77.73990000000015,18.691805
0,12.893499999999998,77.74990000000015,17.126123
0,12.893499999999998,77.75990000000016,14.795804
0,12.893499999999998,77.76990000000016,13.673212
0,12.893499999999998,77.77990000000017,13.404617
0,12.893499999999998,77.78990000000017,13.352902
0,12.903499999999998,77.4499,18.930023
0,12.903499999999998,77.4599,20.556036
0,12.903499999999998,77.46990000000001,22.728296
0,12.903499999999998,77.47990000000001,25.790413
0,12.903499999999998,77.48990000000002,29.922758
0,12.903499999999998,77.49990000000003,34.605865
0,12.903499999999998,77.50990000000003,38.578358
0,12.903499999999998,77.51990000000004,40.249405
0,12.903499999999998,77.52990000000004,35.83476
0,12.903499999999998,77.53990000000005,23.536455
0,12.903499999999998,77.54990000000005,18.129086
0,12.903499999999998,77.55990000000006,17.76632
0,12.903499999999998,77.56990000000006,18.17106
0,12.903499999999998,77.57990000000007,18.660788
0,12.903499999999998,77.58990000000007,19.154064
0,12.903499999999998,77.59990000000008,19.604204
0,12.903499999999998,77.60990000000008,19.965248
0,12.903499999999998,77.61990000000009,20.295002
0,12.903499999999998,77.62990000000009,20.766031
0,12.903499999999998,77.6399000000001,21.349838
